name	term	lev	seq	value
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	O75608	1.15712120295251
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q6PCB6	-1.71638498583133
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q8N2K0	0.411099413060363
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q5ZJX1	-2.54170959812804
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q96GS6	-0.456879791803398
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	O95372	-0.842366508029327
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q5ZJL8	-0.0165339826913139
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q5RBR7	-0.633842647103626
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q7L211	-0.586990811088637
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q8HXW6	-1.21076399513441
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q80UX8	3.37511578161591
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	P50897	-1.28940567657585
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	O88531	-0.914709971497352
"lipoprotein catabolic process"	GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157	4	Q5VST6	-3.12622878371541
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	P81182	-3.40419540608048
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9UHD2	-1.62970601914736
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9VB68	-1.20693010218228
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q8WXI8	-2.77420755995749
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9WUN2	-3.64366866784567
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	O14920	-0.370183965132246
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9VZX1	3.37511578161591
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9VMU8	-0.621920841406972
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q8MPP3	3.87246805794381
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9Y226	1.78317296302021
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q7Z5P9	4.05524317667929
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q05655	-0.151369307607799
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	P48607	-0.969464778059102
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q13177	-1.87455273402952
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q05652	2.52656929966046
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q95LI9	-1.43588003158856
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q03017	-1.1151267599268
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	P0DP91	5.09739113446762
"regulation of response to biotic stimulus"	GO:0002833;GO:0032103;GO:0002831;GO:0032101	2	Q9Y2R2	1.69216005628484
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q5R8Z3	0.0485767103187095
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q3TLH4	-2.7273608852003
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q8JFR5	0.522561498143384
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q8BUR4	-1.11314998703666
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q7ZTY4	-1.00412320311522
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q4KLP0	3.56428767663147
"hematopoietic progenitor cell differentiation"	GO:0002244	2	P0C5E4	-2.42006981273527
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q4V8G4	-1.11314998703666
"hematopoietic progenitor cell differentiation"	GO:0002244	2	Q9D1E8	-6.70836289680335
"cell surface receptor signaling pathway"	GO:0007166	4	P81182	-3.40419540608048
"cell surface receptor signaling pathway"	GO:0007166	4	Q8WXI8	-2.77420755995749
"cell surface receptor signaling pathway"	GO:0007166	4	Q8K3X3	0.469742059479876
"cell surface receptor signaling pathway"	GO:0007166	4	P84309	-4.05384311111198
"cell surface receptor signaling pathway"	GO:0007166	4	Q6R5J2	2.34351806166679
"cell surface receptor signaling pathway"	GO:0007166	4	O14920	-0.370183965132246
"cell surface receptor signaling pathway"	GO:0007166	4	A5D6V4	2.05596994370716
"cell surface receptor signaling pathway"	GO:0007166	4	Q27367	1.57494525060028
"cell surface receptor signaling pathway"	GO:0007166	4	Q7Z5P9	4.05524317667929
"cell surface receptor signaling pathway"	GO:0007166	4	Q05655	-0.151369307607799
"cell surface receptor signaling pathway"	GO:0007166	4	Q13177	-1.87455273402952
"cell surface receptor signaling pathway"	GO:0007166	4	Q04400	6.23402373861549
"signal transduction"	GO:0007165	2	O45040	-1.98236798929443
"signal transduction"	GO:0007165	2	P81182	-3.40419540608048
"signal transduction"	GO:0007165	2	Q16690	-0.151369307607799
"signal transduction"	GO:0007165	2	P18433	2.10934600655503
"signal transduction"	GO:0007165	2	Q8WU20	-0.480345595746572
"signal transduction"	GO:0007165	2	Q14DN9	0.878083138354545
"signal transduction"	GO:0007165	2	P20936	0.353135859288943
"signal transduction"	GO:0007165	2	P17980	-1.89170102716149
"signal transduction"	GO:0007165	2	P49136	-1.11314998703666
"signal transduction"	GO:0007165	2	P83510	-1.11314998703666
"signal transduction"	GO:0007165	2	Q13489	-0.0390305485058135
"signal transduction"	GO:0007165	2	P36507	-0.151369307607799
"signal transduction"	GO:0007165	2	P55036	-0.769681557775756
"signal transduction"	GO:0007165	2	Q8NBT3	3.33620976098285
"signal transduction"	GO:0007165	2	O43242	-0.010904596976488
"signal transduction"	GO:0007165	2	P07858	-1.29667620705927
"signal transduction"	GO:0007165	2	Q8WXI8	-2.77420755995749
"signal transduction"	GO:0007165	2	Q8K3X3	0.469742059479876
"signal transduction"	GO:0007165	2	Q4V7E8	-1.96748995543978
"signal transduction"	GO:0007165	2	Q99683	-1.4022206781798
"signal transduction"	GO:0007165	2	O00233	0.698758957248103
