name	term	lev	seq	value
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q99684	-0.862615309526286
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	P31350	2.01486928429432
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q16254	-1.4874597559708
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q14186	0.133630569106386
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q9ESU6	-0.318398895005897
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q8K1S5	-0.876272157386879
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q8R0K9	-0.959115588951775
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q00535	0.496416232916126
"regulation of transcription involved in G1/S transition of mitotic cell cycle"	GO:0000083	3	Q14188	1.61631666571399
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q19425	-2.66520022857544
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q6DFK0	-2.68095800267923
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q9NVC3	-2.48446127085559
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	A7E3U5	4.41993444201291
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q9VCR7	-2.97275248608738
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q9W4C5	-4.67698826488343
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	O88576	-1.44394953732317
"anion transmembrane transport"	GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085	7	Q6DEL1	-1.62591767146698
