target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	586.867	2	0.570122
TRINITY_DN4795_c0_g1_i1	316	179.262	0	0
TRINITY_DN4747_c0_g1_i1	250	122.87	0	0
TRINITY_DN4709_c0_g1_i1	633	487.867	0	0
TRINITY_DN4706_c0_g1_i1	732	586.867	0	0
TRINITY_DN4715_c0_g1_i1	452	309.921	0	0
TRINITY_DN4722_c0_g1_i1	470	327.214	0	0
TRINITY_DN4775_c0_g1_i1	201	87.309	0	0
TRINITY_DN4791_c0_g1_i1	777	631.867	0	0
TRINITY_DN4746_c0_g1_i1	974	828.867	0	0
TRINITY_DN4703_c0_g1_i1	788	642.867	0	0
TRINITY_DN4760_c0_g1_i1	649	503.867	0	0
TRINITY_DN4749_c0_g1_i1	859	713.867	0	0
TRINITY_DN4773_c0_g1_i1	551	406.751	0	0
TRINITY_DN4718_c0_g1_i1	509	365.526	0	0
TRINITY_DN4751_c0_g1_i1	236	111.979	0	0
TRINITY_DN4726_c0_g1_i1	649	503.867	0	0
TRINITY_DN4727_c0_g1_i1	608	463.102	0	0
TRINITY_DN4724_c0_g1_i1	219	99.6126	0	0
TRINITY_DN4778_c1_g1_i1	242	116.698	0	0
TRINITY_DN4766_c0_g1_i1	635	489.867	0	0
TRINITY_DN4776_c0_g1_i1	384	243.535	0	0
TRINITY_DN4764_c0_g1_i1	851	705.867	0	0
TRINITY_DN4762_c0_g1_i1	242	116.698	0	0
TRINITY_DN4721_c0_g1_i1	224	102.974	0	0
TRINITY_DN4758_c0_g1_i1	597	452.239	0	0
TRINITY_DN4785_c0_g1_i1	228	105.888	0	0
TRINITY_DN4796_c0_g1_i1	370	230.116	0	0
TRINITY_DN4781_c0_g1_i1	234	110.394	0	0
TRINITY_DN4788_c0_g1_i1	613	467.962	0	0
TRINITY_DN4759_c0_g1_i1	493	349.741	0	0
TRINITY_DN4743_c0_g1_i1	271	139.499	0	0
TRINITY_DN4789_c0_g1_i1	731	585.867	0	0
TRINITY_DN4707_c0_g1_i1	523	379.304	0	0
TRINITY_DN4748_c0_g1_i1	594	449.284	0	0
TRINITY_DN4761_c0_g1_i1	558	413.587	0	0
TRINITY_DN4794_c0_g1_i1	813	667.867	1	0.250488
TRINITY_DN4799_c0_g1_i1	305	169.137	0	0
TRINITY_DN4772_c0_g1_i1	1349	1203.87	0	0
TRINITY_DN4786_c0_g1_i1	559	414.587	0	0
TRINITY_DN4787_c0_g1_i1	229	106.705	0	0
TRINITY_DN4720_c0_g1_i1	848	702.867	0	0
TRINITY_DN4700_c0_g1_i1	525	381.304	0	0
TRINITY_DN4729_c0_g1_i1	528	384.227	0	0
TRINITY_DN4755_c0_g1_i1	1083	937.867	0	0
TRINITY_DN4780_c0_g1_i1	389	248.386	0	0
TRINITY_DN4734_c0_g1_i1	684	538.867	0	0
TRINITY_DN4765_c0_g1_i1	425	283.582	0	0
TRINITY_DN4714_c0_g1_i1	413	271.778	0	0
TRINITY_DN4768_c0_g1_i1	221	101.045	0	0
TRINITY_DN4730_c0_g1_i1	527	383.227	0	0
TRINITY_DN4798_c0_g1_i1	259	129.767	0	0
TRINITY_DN4782_c0_g1_i1	203	88.474	0	0
TRINITY_DN4769_c0_g1_i1	248	121.193	0	0
TRINITY_DN4713_c0_g1_i1	676	530.867	0	0
TRINITY_DN4723_c0_g1_i1	1238	1092.87	0	0
TRINITY_DN4735_c0_g1_i1	211	93.9654	0	0
TRINITY_DN4728_c0_g1_i1	848	702.867	0	0
TRINITY_DN4754_c0_g1_i1	577	432.461	0	0
TRINITY_DN4739_c0_g1_i1	293	158.465	0	0
TRINITY_DN4742_c0_g1_i1	359	219.392	0	0
TRINITY_DN4744_c0_g1_i1	681	535.867	0	0
TRINITY_DN4719_c0_g1_i1	653	507.867	0	0
TRINITY_DN4757_c0_g1_i1	566	421.504	2509	995.809
TRINITY_DN4779_c0_g1_i1	326	188.41	0	0
TRINITY_DN4777_c0_g1_i1	689	543.867	0	0
TRINITY_DN4770_c0_g1_i1	264	133.857	0	0
TRINITY_DN4701_c0_g1_i1	412	270.86	0	0
TRINITY_DN4716_c0_g1_i1	548	403.913	0	0
TRINITY_DN4705_c0_g1_i1	260	130.57	0	0
TRINITY_DN4745_c0_g1_i1	265	134.656	0	0
TRINITY_DN4711_c0_g1_i1	601	456.194	0	0
TRINITY_DN4704_c0_g1_i1	567	422.504	0	0
TRINITY_DN4737_c0_g1_i1	241	115.945	0	0
TRINITY_DN4733_c0_g1_i1	473	330.181	0	0
TRINITY_DN4790_c0_g1_i1	203	88.474	0	0
TRINITY_DN4793_c0_g1_i1	544	399.953	0	0
TRINITY_DN4736_c0_g1_i1	347	208.068	0	0
TRINITY_DN4732_c0_g1_i1	223	102.308	0	0
TRINITY_DN4756_c0_g1_i1	773	627.867	0	0
TRINITY_DN4738_c0_g1_i1	516	372.341	0	0
TRINITY_DN4708_c0_g1_i1	819	673.867	0	0
TRINITY_DN4797_c0_g1_i1	223	102.308	0	0
TRINITY_DN4752_c0_g1_i1	411	269.915	0	0
TRINITY_DN4784_c0_g1_i1	233	109.593	0	0
TRINITY_DN4702_c0_g1_i1	538	394.033	0	0
TRINITY_DN4712_c0_g1_i1	1035	889.867	0	0
TRINITY_DN4741_c0_g1_i1	553	408.628	0	0
TRINITY_DN4731_c0_g1_i1	324	186.622	0	0
TRINITY_DN4771_c0_g1_i1	975	829.867	0	0
