target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	603.336	0	0
TRINITY_DN4795_c0_g1_i1	316	190.994	0	0
TRINITY_DN4747_c0_g1_i1	250	132.082	0	0
TRINITY_DN4709_c0_g1_i1	633	504.336	0	0
TRINITY_DN4706_c0_g1_i1	732	603.336	0	0
TRINITY_DN4715_c0_g1_i1	452	323.762	0	0
TRINITY_DN4722_c0_g1_i1	470	341.695	0	0
TRINITY_DN4775_c0_g1_i1	201	93.4613	0	0
TRINITY_DN4791_c0_g1_i1	777	648.336	0	0
TRINITY_DN4746_c0_g1_i1	974	845.336	0	0
TRINITY_DN4703_c0_g1_i1	788	659.336	0	0
TRINITY_DN4760_c0_g1_i1	649	520.336	0	0
TRINITY_DN4749_c0_g1_i1	859	730.336	0	0
TRINITY_DN4773_c0_g1_i1	551	422.477	0	0
TRINITY_DN4718_c0_g1_i1	509	380.518	0	0
TRINITY_DN4751_c0_g1_i1	236	120.514	0	0
TRINITY_DN4726_c0_g1_i1	649	520.336	0	0
TRINITY_DN4727_c0_g1_i1	608	479.385	28	1.95949
TRINITY_DN4724_c0_g1_i1	219	106.936	0	0
TRINITY_DN4778_c1_g1_i1	242	125.315	0	0
TRINITY_DN4766_c0_g1_i1	635	506.336	0	0
TRINITY_DN4776_c0_g1_i1	384	256.413	0	0
TRINITY_DN4764_c0_g1_i1	851	722.336	0	0
TRINITY_DN4762_c0_g1_i1	242	125.315	1	0.267712
TRINITY_DN4721_c0_g1_i1	224	110.717	0	0
TRINITY_DN4758_c0_g1_i1	597	468.385	0	0
TRINITY_DN4785_c0_g1_i1	228	114.002	0	0
TRINITY_DN4796_c0_g1_i1	370	242.76	0	0
TRINITY_DN4781_c0_g1_i1	234	118.773	0	0
TRINITY_DN4788_c0_g1_i1	613	484.385	0	0
TRINITY_DN4759_c0_g1_i1	493	364.518	0	0
TRINITY_DN4743_c0_g1_i1	271	150.002	0	0
TRINITY_DN4789_c0_g1_i1	731	602.336	0	0
TRINITY_DN4707_c0_g1_i1	523	394.518	0	0
TRINITY_DN4748_c0_g1_i1	594	465.385	0	0
TRINITY_DN4761_c0_g1_i1	558	429.477	0	0
TRINITY_DN4794_c0_g1_i1	813	684.336	3	0.14707
TRINITY_DN4799_c0_g1_i1	305	180.676	0	0
TRINITY_DN4772_c0_g1_i1	1349	1220.34	0	0
TRINITY_DN4786_c0_g1_i1	559	430.477	0	0
TRINITY_DN4787_c0_g1_i1	229	114.752	0	0
TRINITY_DN4720_c0_g1_i1	848	719.336	1	0.0466379
TRINITY_DN4700_c0_g1_i1	525	396.518	2	0.169215
TRINITY_DN4729_c0_g1_i1	528	399.518	0	0
TRINITY_DN4755_c0_g1_i1	1083	954.336	3	0.105461
TRINITY_DN4780_c0_g1_i1	389	261.387	0	0
TRINITY_DN4734_c0_g1_i1	684	555.336	0	0
TRINITY_DN4765_c0_g1_i1	425	296.947	1	0.112977
TRINITY_DN4714_c0_g1_i1	413	284.976	0	0
TRINITY_DN4768_c0_g1_i1	221	108.505	0	0
TRINITY_DN4730_c0_g1_i1	527	398.518	0	0
TRINITY_DN4798_c0_g1_i1	259	139.557	0	0
TRINITY_DN4782_c0_g1_i1	203	94.8065	0	0
TRINITY_DN4769_c0_g1_i1	248	130.471	0	0
TRINITY_DN4713_c0_g1_i1	676	547.336	0	0
TRINITY_DN4723_c0_g1_i1	1238	1109.34	0	0
TRINITY_DN4735_c0_g1_i1	211	100.896	0	0
TRINITY_DN4728_c0_g1_i1	848	719.336	0	0
TRINITY_DN4754_c0_g1_i1	577	448.477	0	0
TRINITY_DN4739_c0_g1_i1	293	169.762	0	0
TRINITY_DN4742_c0_g1_i1	359	232.024	0	0
TRINITY_DN4744_c0_g1_i1	681	552.336	0	0
TRINITY_DN4719_c0_g1_i1	653	524.336	0	0
TRINITY_DN4757_c0_g1_i1	566	437.477	5158	395.546
TRINITY_DN4779_c0_g1_i1	326	200.305	0	0
TRINITY_DN4777_c0_g1_i1	689	560.336	0	0
TRINITY_DN4770_c0_g1_i1	264	143.95	1	0.233056
TRINITY_DN4701_c0_g1_i1	412	283.976	0	0
TRINITY_DN4716_c0_g1_i1	548	419.477	0	0
TRINITY_DN4705_c0_g1_i1	260	140.484	0	0
TRINITY_DN4745_c0_g1_i1	265	144.784	7	1.62199
TRINITY_DN4711_c0_g1_i1	601	472.385	0	0
TRINITY_DN4704_c0_g1_i1	567	438.477	0	0
TRINITY_DN4737_c0_g1_i1	241	124.449	2	0.539152
TRINITY_DN4733_c0_g1_i1	473	344.661	4	0.389349
TRINITY_DN4790_c0_g1_i1	203	94.8065	0	0
TRINITY_DN4793_c0_g1_i1	544	415.477	0	0
TRINITY_DN4736_c0_g1_i1	347	220.5	0	0
TRINITY_DN4732_c0_g1_i1	223	110.107	1	0.304689
TRINITY_DN4756_c0_g1_i1	773	644.336	0	0
TRINITY_DN4738_c0_g1_i1	516	387.518	0	0
TRINITY_DN4708_c0_g1_i1	819	690.336	13	0.631762
TRINITY_DN4797_c0_g1_i1	223	110.107	0	0
TRINITY_DN4752_c0_g1_i1	411	283.089	11	1.30359
TRINITY_DN4784_c0_g1_i1	233	118.055	0	0
TRINITY_DN4702_c0_g1_i1	538	409.518	0	0
TRINITY_DN4712_c0_g1_i1	1035	906.336	0	0
TRINITY_DN4741_c0_g1_i1	553	424.477	0	0
TRINITY_DN4731_c0_g1_i1	324	198.406	0	0
TRINITY_DN4771_c0_g1_i1	975	846.336	0	0
TRINITY_DN4792_c0_g1_i1	475	346.626	4	0.387141
TRINITY_DN4740_c0_g1_i1	387	259.387	0	0
TRINITY_DN4783_c0_g1_i1	239	122.846	0	0
TRINITY_DN4763_c0_g1_i1	1232	1103.34	0	0
TRINITY_DN4717_c0_g1_i1	270	149.111	0	0
TRINITY_DN4710_c0_g1_i1	254	135.235	2	0.496147
TRINITY_DN4774_c0_g1_i1	555	426.477	0	0
TRINITY_DN4753_c0_g1_i1	562	433.477	0	0
TRINITY_DN4767_c0_g1_i1	207	97.7994	0	0
TRINITY_DN4750_c0_g1_i1	317	191.897	0	0
TRINITY_DN0_c0_g1_i1	1486	1357.34	14	0.346028
TRINITY_DN59_c0_g1_i2	469	340.729	1	0.0984604
TRINITY_DN59_c0_g1_i1	501	372.518	0	0
TRINITY_DN9_c0_g1_i1	926	797.336	3	0.126227
TRINITY_DN47_c0_g1_i4	1364	1235.34	0	0
TRINITY_DN47_c0_g1_i3	1162	1033.34	0	0
TRINITY_DN47_c0_g1_i2	1162	1033.34	2	0.0649321
TRINITY_DN65_c0_g2_i1	1723	1594.34	15	0.315633
TRINITY_DN65_c0_g1_i2	1501	1372.34	3	0.0733384
TRINITY_DN57_c0_g1_i4	614	485.385	2.35079e-06	1.62479e-07
TRINITY_DN57_c0_g1_i2	691	562.336	0	0
TRINITY_DN57_c0_g1_i1	685	556.336	0	0
TRINITY_DN57_c0_g1_i3	608	479.385	0.999998	0.0699817
TRINITY_DN71_c0_g2_i1	1697	1568.34	0	0
TRINITY_DN71_c0_g1_i1	227	113.213	0	0
TRINITY_DN25_c0_g2_i1	635	506.336	0	0
TRINITY_DN25_c0_g2_i2	734	605.336	2	0.110842
TRINITY_DN25_c0_g1_i1	1738	1609.34	5.99997	0.125076
TRINITY_DN25_c0_g1_i2	1757	1628.34	2.9293e-05	6.03518e-07
TRINITY_DN25_c0_g3_i1	1945	1816.34	28	0.517169
TRINITY_DN44_c0_g2_i2	579	450.477	2	0.148946
TRINITY_DN44_c0_g1_i1	601	472.385	6	0.426114
TRINITY_DN16_c0_g1_i3	1405	1276.34	0	0
TRINITY_DN16_c0_g1_i5	1405	1276.34	0	0
TRINITY_DN16_c0_g1_i6	1429	1300.34	0	0
TRINITY_DN16_c0_g1_i2	1554	1425.34	32.4047	0.762713
TRINITY_DN16_c0_g1_i7	1429	1300.34	16.5953	0.428155
TRINITY_DN34_c0_g1_i3	671	542.336	0	0
TRINITY_DN34_c0_g1_i2	682	553.336	0	0
TRINITY_DN34_c0_g1_i4	675	546.336	0	0
TRINITY_DN34_c0_g1_i1	686	557.336	8	0.481553
TRINITY_DN4_c0_g2_i1	2150	2021.34	2.02772e-07	3.36542e-09
TRINITY_DN4_c0_g2_i2	2119	1990.34	2	0.0337112
TRINITY_DN4_c1_g1_i1	800	671.336	1	0.0499725
TRINITY_DN4_c0_g1_i16	1426	1297.34	0	0
TRINITY_DN4_c0_g1_i3	1028	899.336	392.271	14.6331
TRINITY_DN4_c0_g1_i6	1400	1271.34	0	0
TRINITY_DN4_c0_g1_i10	1160	1031.34	5.19876	0.16911
TRINITY_DN4_c0_g1_i8	1369	1240.34	0	0
TRINITY_DN4_c0_g1_i4	2316	2187.34	82.8666	1.27097
TRINITY_DN4_c0_g1_i12	1925	1796.34	0	0
TRINITY_DN4_c0_g1_i7	2290	2161.34	71.6637	1.11237
TRINITY_DN14_c0_g1_i3	891	762.336	2	0.0880145
TRINITY_DN14_c0_g1_i4	909	780.336	0	0
TRINITY_DN14_c0_g1_i5	907	778.336	0	0
TRINITY_DN14_c0_g1_i1	889	760.336	0	0
TRINITY_DN32_c0_g1_i2	673	544.336	2.37108	0.146134
TRINITY_DN32_c0_g1_i7	692	563.336	0	0
TRINITY_DN32_c0_g1_i6	664	535.336	4.85405	0.304192
TRINITY_DN32_c0_g1_i5	679	550.336	1.77487	0.108196
TRINITY_DN32_c0_g1_i1	759	630.336	0	0
TRINITY_DN66_c0_g1_i2	965	836.336	10.1056	0.405369
TRINITY_DN66_c0_g1_i1	938	809.336	6.89443	0.285786
TRINITY_DN6_c0_g1_i8	2830	2701.34	7.02449	0.0872382
TRINITY_DN6_c0_g1_i2	2814	2685.34	29.3313	0.36644
TRINITY_DN6_c0_g1_i4	2822	2693.34	1.32181	0.0164645
TRINITY_DN6_c0_g1_i6	2838	2709.34	0.322414	0.00399229
TRINITY_DN89_c0_g1_i2	1210	1081.34	5	0.155124
TRINITY_DN89_c0_g1_i3	1308	1179.34	0	0
TRINITY_DN49_c0_g1_i1	943	814.336	13	0.535563
TRINITY_DN56_c0_g1_i1	851	722.336	9	0.417998
TRINITY_DN56_c0_g2_i1	858	729.336	11	0.505983
TRINITY_DN92_c0_g1_i1	797	668.336	0	0
