name	term	lev	seq	value
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	Q5BJY3	0.855930096409411
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	Q502K2	0.889739012477903
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	Q6INN8	0.496040854513234
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	O61661	0.930129613989333
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	Q8LC68	0
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	P92177	0.947645355997319
"cellular response to DNA damage stimulus"	GO:0006974;GO:0033554;GO:0051716	2	P61798	0.919192682721661
"anatomical structure morphogenesis"	GO:0009653	2	P32392	0.47094246556809
"anatomical structure morphogenesis"	GO:0009653	2	B3DH20	0.930412664370778
"anatomical structure morphogenesis"	GO:0009653	2	P40792	0.790588568479186
"anatomical structure morphogenesis"	GO:0009653	2	Q9W2N0	0.936384816779133
"anatomical structure morphogenesis"	GO:0009653	2	A1Z7A6	0.930944848757632
"anatomical structure morphogenesis"	GO:0009653	2	Q9VIM5	0.319855988416571
"anatomical structure morphogenesis"	GO:0009653	2	P55162	0.97902264138193
"anatomical structure morphogenesis"	GO:0009653	2	P14315	0.939192642109467
"anatomical structure morphogenesis"	GO:0009653	2	Q9DDJ0	0.954414089446667
"anatomical structure morphogenesis"	GO:0009653	2	P11584	0.45468846837719
"anatomical structure morphogenesis"	GO:0009653	2	P46150	0.821819168987271
"anatomical structure morphogenesis"	GO:0009653	2	Q0KHT7	0.8398109670253
"anatomical structure morphogenesis"	GO:0009653	2	Q3SYV4	0.937207882694493
"anatomical structure morphogenesis"	GO:0009653	2	P61209	0.814696836257719
"anatomical structure morphogenesis"	GO:0009653	2	Q9XZH6	0.966741569667527
"anatomical structure morphogenesis"	GO:0009653	2	Q9VU68	0.69263978717432
"regulation of response to stimulus"	GO:0048583	2	Q921M7	0.168250220827318
"regulation of response to stimulus"	GO:0048583	2	Q9WTS8	0.802926232767338
"regulation of response to stimulus"	GO:0048583	2	P46734	0.317955128842066
"regulation of response to stimulus"	GO:0048583	2	Q9BY84	0.249864133576563
"regulation of response to stimulus"	GO:0048583	2	P08228	0.488571831883296
"regulation of response to stimulus"	GO:0048583	2	Q5F433	0.890873952454528
"regulation of response to stimulus"	GO:0048583	2	P61771	0.285146819608339
"regulation of response to stimulus"	GO:0048583	2	P45985	0.581651539087023
"regulation of response to stimulus"	GO:0048583	2	P00442	0
"regulation of response to stimulus"	GO:0048583	2	Q6NN85	0.830279180647934
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	P17980	0.729740393376066
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	P25788	0.92609700471338
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	Q99436	0.937876683083735
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	O00487	0.8126067240262
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	B3M185	0.702370525338433
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	Q6NVP7	0.93925940838247
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	P62333	0.961506639311662
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	Q0KHQ5	0.795741239138236
"signal transduction"	GO:0000165;GO:0035556;GO:0007165	5	O45040	0.910543962643301
"small molecule metabolic process"	GO:0044281	2	Q91YI0	0.580503918635698
"small molecule metabolic process"	GO:0044281	2	Q9CWS0	0.630318445183854
"small molecule metabolic process"	GO:0044281	2	Q8PDQ6	0
"small molecule metabolic process"	GO:0044281	2	P08761	0.899811215225171
"small molecule metabolic process"	GO:0044281	2	P51464	0.757342638352641
"small molecule metabolic process"	GO:0044281	2	P34275	0.713566370310926
"small molecule metabolic process"	GO:0044281	2	O60488	0.439232706703201
"small molecule metabolic process"	GO:0044281	2	P57093	0.774391836375382
"small molecule metabolic process"	GO:0044281	2	Q9VEG6	0.930807706894383
"small molecule metabolic process"	GO:0044281	2	O94760	0.933977702157697
"positive regulation of biological process"	GO:0048522;GO:0048518	3	Q24740	0.960322671491594
"positive regulation of biological process"	GO:0048522;GO:0048518	3	Q921M7	0.168250220827318
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P46734	0.317955128842066
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P08228	0.488571831883296
"positive regulation of biological process"	GO:0048522;GO:0048518	3	Q8C8M1	0.921165105493943
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P61771	0.285146819608339
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P45985	0.581651539087023
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P00442	0
"positive regulation of biological process"	GO:0048522;GO:0048518	3	Q4R562	0.934688330541714
"positive regulation of biological process"	GO:0048522;GO:0048518	3	P53767	0.644005163249105
"positive regulation of biological process"	GO:0048522;GO:0048518	3	Q9WTS8	0.802926232767338
"mRNA metabolic process"	GO:0016071	5	Q05856	0.967056461708739
"mRNA metabolic process"	GO:0016071	5	Q9Y3U8	0.933093445420811
"mRNA metabolic process"	GO:0016071	5	Q9V3B6	0.792445767401154
"mRNA metabolic process"	GO:0016071	5	A2VDN6	0.808325838436851
"mRNA metabolic process"	GO:0016071	5	Q9UK45	0.698783959853015
"mRNA metabolic process"	GO:0016071	5	Q92841	0.939759332148078
"mRNA metabolic process"	GO:0016071	5	Q9V535	0.422851493602552
"mRNA metabolic process"	GO:0016071	5	Q8BTI8	0.843547046966994
"mRNA metabolic process"	GO:0016071	5	Q7RTV0	0.907432466353995
"mRNA metabolic process"	GO:0016071	5	Q32PE9	0.467468165355411
"mRNA metabolic process"	GO:0016071	5	P23128	0.79597816403528
"mRNA metabolic process"	GO:0016071	5	Q3T0Z3	0.935122825879263
"mRNA metabolic process"	GO:0016071	5	Q2HJH0	0.527132168344236
"mRNA metabolic process"	GO:0016071	5	Q9VEX9	0.954992665410313
"mRNA metabolic process"	GO:0016071	5	P52434	0.929361800777141
"mRNA metabolic process"	GO:0016071	5	Q5E9B8	0.970340890242196
"mRNA metabolic process"	GO:0016071	5	Q0VC92	0.944533262495906
"mRNA metabolic process"	GO:0016071	5	P57784	0.981162283700393
"mRNA metabolic process"	GO:0016071	5	Q9VRV7	0.844890874360606
"mRNA metabolic process"	GO:0016071	5	Q9VHS8	0.934882407752523
"mRNA metabolic process"	GO:0016071	5	P46776	0.890589719717087
"mRNA metabolic process"	GO:0016071	5	P46778	0.933498136147922
"mRNA metabolic process"	GO:0016071	5	Q08473	0.867261487045391
"mRNA metabolic process"	GO:0016071	5	Q2PFW9	0.764081764123434
"mRNA metabolic process"	GO:0016071	5	O97018	0.798282943502864
"mRNA metabolic process"	GO:0016071	5	O60508	0.922198627093628
"mRNA metabolic process"	GO:0016071	5	O60506	0.906271774420019
"mRNA metabolic process"	GO:0016071	5	P29341	0.957055345481702
"mRNA metabolic process"	GO:0016071	5	P62312	0.920957897627003
"mRNA metabolic process"	GO:0016071	5	Q9D554	0.771255605864917
"mRNA metabolic process"	GO:0016071	5	Q5U526	0.512457926887651
"mRNA metabolic process"	GO:0016071	5	Q5RKQ0	0.98111420238443
"mRNA metabolic process"	GO:0016071	5	Q8K0V4	0.855024950061128
"regulation of biological quality"	GO:0065008	2	Q8NHE4	0.517344975095545
"regulation of biological quality"	GO:0065008	2	P13607	0.77524312399138
"regulation of biological quality"	GO:0065008	2	Q9NFT7	0.789066876871938
"regulation of biological quality"	GO:0065008	2	Q26365	0.934060780890758
"regulation of biological quality"	GO:0065008	2	Q5ZJJ2	0.956677312491628
"regulation of biological quality"	GO:0065008	2	O89104	0.7659801248516
"regulation of biological quality"	GO:0065008	2	P11532	0
"regulation of biological quality"	GO:0065008	2	P36368	0
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	O18640	0.933146378661265
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P25304	0.726497539395401
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P58466	0.879705092791082
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P46734	0.317955128842066
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q5ZJH7	0.729266432573471
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q9BY84	0.249864133576563
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P08228	0.488571831883296
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q8K158	0.69012814308317
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q9VFR0	0.918053954983963
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P45985	0.581651539087023
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P00442	0
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q9CXZ1	0.967202094868442
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q4R562	0.934688330541714
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P53767	0.644005163249105
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	Q6NN85	0.830279180647934
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P48771	0.788089776251331
"regulation of phosphorylation"	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246	6	P56392	0.957720051345054
"response to stress"	GO:0006950;GO:0050896	2	Q5BJY3	0.855930096409411
"response to stress"	GO:0006950;GO:0050896	2	Q9WTS8	0.802926232767338
"response to stress"	GO:0006950;GO:0050896	2	Q502K2	0.889739012477903
"response to stress"	GO:0006950;GO:0050896	2	Q6INN8	0.496040854513234
"response to stress"	GO:0006950;GO:0050896	2	O61661	0.930129613989333
"response to stress"	GO:0006950;GO:0050896	2	Q8LC68	0
"response to stress"	GO:0006950;GO:0050896	2	O77834	0.683547051175541
"response to stress"	GO:0006950;GO:0050896	2	P92177	0.947645355997319
"response to stress"	GO:0006950;GO:0050896	2	Q3ZC31	0.792273038618405
"response to stress"	GO:0006950;GO:0050896	2	O88407	0.836308048857354
"response to stress"	GO:0006950;GO:0050896	2	P97493	0.873545335636987
"response to stress"	GO:0006950;GO:0050896	2	O55003	0.564976196790007
"response to stress"	GO:0006950;GO:0050896	2	P61798	0.919192682721661
"response to stress"	GO:0006950;GO:0050896	2	P09671	0.913325507883535
"response to stress"	GO:0006950;GO:0050896	2	B0BYW4	0.828884158295365
"response to stress"	GO:0006950;GO:0050896	2	Q5VYX0	0.764996506278559
