target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	598.481	351	16.3292
TRINITY_DN4795_c0_g1_i1	316	185.94	4	0.598955
TRINITY_DN4747_c0_g1_i1	250	126.074	1	0.220842
TRINITY_DN4709_c0_g1_i1	633	499.589	13	0.724499
TRINITY_DN4706_c0_g1_i1	732	598.481	78	3.6287
TRINITY_DN4715_c0_g1_i1	452	319.118	35	3.05369
TRINITY_DN4722_c0_g1_i1	470	336.89	2	0.165291
TRINITY_DN4775_c0_g1_i1	201	87.7943	6	1.9028
TRINITY_DN4791_c0_g1_i1	777	643.481	4	0.173074
TRINITY_DN4746_c0_g1_i1	974	840.481	3	0.0993804
TRINITY_DN4703_c0_g1_i1	788	654.481	11	0.467954
TRINITY_DN4760_c0_g1_i1	649	515.589	4	0.216005
TRINITY_DN4749_c0_g1_i1	859	725.481	0	0
TRINITY_DN4773_c0_g1_i1	551	417.675	263	17.5317
TRINITY_DN4718_c0_g1_i1	509	375.752	1	0.074098
TRINITY_DN4751_c0_g1_i1	236	114.44	0	0
TRINITY_DN4726_c0_g1_i1	649	515.589	28	1.51203
TRINITY_DN4727_c0_g1_i1	608	474.589	530	31.0932
TRINITY_DN4724_c0_g1_i1	219	101.326	4	1.09912
TRINITY_DN4778_c1_g1_i1	242	119.383	1.00021	0.233268
TRINITY_DN4766_c0_g1_i1	635	501.589	1	0.0555085
TRINITY_DN4776_c0_g1_i1	384	251.975	0	0
TRINITY_DN4764_c0_g1_i1	851	717.481	140	5.43282
TRINITY_DN4762_c0_g1_i1	242	119.383	9	2.09897
TRINITY_DN4721_c0_g1_i1	224	104.972	3	0.795712
TRINITY_DN4758_c0_g1_i1	597	463.589	8	0.480468
TRINITY_DN4785_c0_g1_i1	228	108.179	3	0.772123
TRINITY_DN4796_c0_g1_i1	370	238.196	153	17.884
TRINITY_DN4781_c0_g1_i1	234	112.733	3	0.740928
TRINITY_DN4788_c0_g1_i1	613	479.589	45	2.61247
TRINITY_DN4759_c0_g1_i1	493	359.752	10	0.773935
TRINITY_DN4743_c0_g1_i1	271	144.257	0	0
TRINITY_DN4789_c0_g1_i1	731	597.481	20	0.931994
TRINITY_DN4707_c0_g1_i1	523	389.675	1	0.0714503
TRINITY_DN4748_c0_g1_i1	594	460.589	88	5.31957
TRINITY_DN4761_c0_g1_i1	558	424.634	3	0.196704
TRINITY_DN4794_c0_g1_i1	813	679.481	78	3.19613
TRINITY_DN4799_c0_g1_i1	305	175.524	8	1.269
TRINITY_DN4772_c0_g1_i1	1349	1215.48	42	0.962074
