target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	650.602	0	0
TRINITY_DN4795_c0_g1_i1	316	234.858	0	0
TRINITY_DN4747_c0_g1_i1	250	169.283	0	0
TRINITY_DN4709_c0_g1_i1	633	551.602	0	0
TRINITY_DN4706_c0_g1_i1	732	650.602	0	0
TRINITY_DN4715_c0_g1_i1	452	370.639	0	0
TRINITY_DN4722_c0_g1_i1	470	388.602	0	0
TRINITY_DN4775_c0_g1_i1	201	121.562	0	0
TRINITY_DN4791_c0_g1_i1	777	695.602	0	0
TRINITY_DN4746_c0_g1_i1	974	892.602	0	0
TRINITY_DN4703_c0_g1_i1	788	706.602	0	0
TRINITY_DN4760_c0_g1_i1	649	567.602	0	0
TRINITY_DN4749_c0_g1_i1	859	777.602	0	0
TRINITY_DN4773_c0_g1_i1	551	469.602	0	0
TRINITY_DN4718_c0_g1_i1	509	427.602	0	0
TRINITY_DN4751_c0_g1_i1	236	155.54	0	0
TRINITY_DN4726_c0_g1_i1	649	567.602	0	0
TRINITY_DN4727_c0_g1_i1	608	526.602	0	0
TRINITY_DN4724_c0_g1_i1	219	138.89	0	0
TRINITY_DN4778_c1_g1_i1	242	161.398	0	0
TRINITY_DN4766_c0_g1_i1	635	553.602	0	0
TRINITY_DN4776_c0_g1_i1	384	302.639	0	0
TRINITY_DN4764_c0_g1_i1	851	769.602	0	0
TRINITY_DN4762_c0_g1_i1	242	161.398	0	0
TRINITY_DN4721_c0_g1_i1	224	143.734	0	0
TRINITY_DN4758_c0_g1_i1	597	515.602	0	0
TRINITY_DN4785_c0_g1_i1	228	147.661	0	0
TRINITY_DN4796_c0_g1_i1	370	288.698	0	0
TRINITY_DN4781_c0_g1_i1	234	153.571	0	0
TRINITY_DN4788_c0_g1_i1	613	531.602	0	0
TRINITY_DN4759_c0_g1_i1	493	411.602	0	0
TRINITY_DN4743_c0_g1_i1	271	190.158	0	0
TRINITY_DN4789_c0_g1_i1	731	649.602	0	0
TRINITY_DN4707_c0_g1_i1	523	441.602	0	0
TRINITY_DN4748_c0_g1_i1	594	512.602	0	0
TRINITY_DN4761_c0_g1_i1	558	476.602	0	0
TRINITY_DN4794_c0_g1_i1	813	731.602	0	0
TRINITY_DN4799_c0_g1_i1	305	223.926	0	0
TRINITY_DN4772_c0_g1_i1	1349	1267.6	0	0
TRINITY_DN4786_c0_g1_i1	559	477.602	0	0
TRINITY_DN4787_c0_g1_i1	229	148.661	0	0
TRINITY_DN4720_c0_g1_i1	848	766.602	0	0
TRINITY_DN4700_c0_g1_i1	525	443.602	0	0
TRINITY_DN4729_c0_g1_i1	528	446.602	0	0
TRINITY_DN4755_c0_g1_i1	1083	1001.6	0	0
TRINITY_DN4780_c0_g1_i1	389	307.639	0	0
TRINITY_DN4734_c0_g1_i1	684	602.602	0	0
TRINITY_DN4765_c0_g1_i1	425	343.639	0	0
