target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	590.301	5	0.564138
TRINITY_DN4795_c0_g1_i1	316	179.178	5	1.85855
TRINITY_DN4747_c0_g1_i1	250	120.844	0	0
TRINITY_DN4709_c0_g1_i1	633	491.353	1	0.135549
TRINITY_DN4706_c0_g1_i1	732	590.301	0	0
TRINITY_DN4715_c0_g1_i1	452	311.389	2	0.427775
TRINITY_DN4722_c0_g1_i1	470	329.096	0	0
TRINITY_DN4775_c0_g1_i1	201	85.0798	0	0
TRINITY_DN4791_c0_g1_i1	777	635.301	0	0
TRINITY_DN4746_c0_g1_i1	974	832.301	1	0.0800219
TRINITY_DN4703_c0_g1_i1	788	646.301	0	0
TRINITY_DN4760_c0_g1_i1	649	507.353	0	0
TRINITY_DN4749_c0_g1_i1	859	717.301	0	0
TRINITY_DN4773_c0_g1_i1	551	409.721	0	0
TRINITY_DN4718_c0_g1_i1	509	367.99	1	0.180989
TRINITY_DN4751_c0_g1_i1	236	109.895	1	0.606055
TRINITY_DN4726_c0_g1_i1	649	507.353	1	0.131274
TRINITY_DN4727_c0_g1_i1	608	466.496	7	0.999401
TRINITY_DN4724_c0_g1_i1	219	97.6416	0	0
TRINITY_DN4778_c1_g1_i1	242	114.593	0	0
TRINITY_DN4766_c0_g1_i1	635	493.353	0	0
TRINITY_DN4776_c0_g1_i1	384	244.475	0	0
TRINITY_DN4764_c0_g1_i1	851	709.301	0	0
TRINITY_DN4762_c0_g1_i1	242	114.593	0	0
TRINITY_DN4721_c0_g1_i1	224	101.136	0	0
TRINITY_DN4758_c0_g1_i1	597	455.588	3	0.438569
TRINITY_DN4785_c0_g1_i1	228	103.99	0	0
TRINITY_DN4796_c0_g1_i1	370	230.861	5	1.44248
TRINITY_DN4781_c0_g1_i1	234	108.256	0	0
TRINITY_DN4788_c0_g1_i1	613	471.449	2	0.282543
TRINITY_DN4759_c0_g1_i1	493	352.096	1	0.189159
TRINITY_DN4743_c0_g1_i1	271	138.419	0	0
TRINITY_DN4789_c0_g1_i1	731	589.301	1	0.113019
TRINITY_DN4707_c0_g1_i1	523	381.84	0	0
TRINITY_DN4748_c0_g1_i1	594	452.588	2	0.294317
TRINITY_DN4761_c0_g1_i1	558	416.721	2	0.31965
TRINITY_DN4794_c0_g1_i1	813	671.301	2	0.198428
TRINITY_DN4799_c0_g1_i1	305	168.903	0	0
TRINITY_DN4772_c0_g1_i1	1349	1207.3	11	0.606829
TRINITY_DN4786_c0_g1_i1	559	417.721	0	0
TRINITY_DN4787_c0_g1_i1	229	104.581	1	0.636846
TRINITY_DN4720_c0_g1_i1	848	706.301	3	0.282892
TRINITY_DN4700_c0_g1_i1	525	383.84	0	0
TRINITY_DN4729_c0_g1_i1	528	386.84	0	0
TRINITY_DN4755_c0_g1_i1	1083	941.301	0	0
TRINITY_DN4780_c0_g1_i1	389	249.351	0	0
TRINITY_DN4734_c0_g1_i1	684	542.301	0	0
