target_id	length	eff_length	est_counts	tpm
TRINITY_DN21519_c0_g1_i1	304	188.571	2	0.343147
TRINITY_DN21515_c0_g2_i1	205	101.625	1.19718	0.381138
TRINITY_DN21515_c0_g1_i1	449	330.769	2.33627	0.228519
TRINITY_DN21442_c1_g1_i1	203	100.129	0	0
TRINITY_DN21442_c0_g1_i1	283	168.798	0	0
TRINITY_DN21452_c0_g1_i1	332	215.791	0	0
TRINITY_DN21452_c0_g1_i10	429	311.026	3.45857	0.359769
TRINITY_DN21452_c0_g1_i11	414	296.178	0	0
TRINITY_DN21452_c0_g1_i2	401	283.323	0	0
TRINITY_DN21452_c0_g1_i3	486	367.529	0	0
TRINITY_DN21452_c0_g1_i4	313	197.414	0	0
TRINITY_DN21452_c0_g1_i5	328	211.877	0	0
TRINITY_DN21452_c0_g1_i7	226	118.348	0.148278	0.0405356
TRINITY_DN21452_c0_g1_i8	294	179.11	0	0
TRINITY_DN21452_c0_g1_i9	218	111.869	5	1.44605
TRINITY_DN21452_c0_g2_i1	230	121.647	0	0
TRINITY_DN21452_c1_g1_i1	217	111.062	0	0
TRINITY_DN21478_c0_g1_i1	292	177.164	7.82292	1.42862
TRINITY_DN21478_c0_g1_i2	720	600.941	12.6455	0.680812
TRINITY_DN21520_c0_g1_i1	217	111.062	0	0
TRINITY_DN21482_c0_g1_i1	215	109.492	0	0
TRINITY_DN21438_c0_g1_i1	357	240.125	1.01046	0.136146
TRINITY_DN21438_c1_g1_i1	232	123.322	0	0
TRINITY_DN21536_c1_g1_i1	201	98.4616	16.6645	5.47583
TRINITY_DN21536_c0_g2_i1	351	234.268	0	0
TRINITY_DN21536_c0_g1_i1	234	125.06	0	0
TRINITY_DN21536_c0_g1_i3	498	379.491	11.3914	0.971179
TRINITY_DN21536_c0_g1_i4	231	122.517	1.60859	0.424789
TRINITY_DN21473_c0_g1_i1	313	197.414	0	0
TRINITY_DN21528_c0_g1_i1	216	110.254	0	0
TRINITY_DN21528_c0_g1_i2	599	479.989	0	0
TRINITY_DN21463_c0_g1_i1	245	134.55	0	0
TRINITY_DN21483_c0_g1_i1	207	103.284	0	0
TRINITY_DN21483_c0_g1_i2	229	120.801	1	0.267826
TRINITY_DN21454_c1_g1_i1	284	169.747	2.00201	0.381583
TRINITY_DN21481_c3_g1_i1	285	170.677	0	0
TRINITY_DN21513_c1_g1_i1	625	505.941	6	0.383685
TRINITY_DN21513_c0_g1_i1	207	103.284	0	0
TRINITY_DN21513_c0_g2_i1	244	133.732	0	0
