target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	647.867	0	0
TRINITY_DN4795_c0_g1_i1	316	231.994	0	0
TRINITY_DN4747_c0_g1_i1	250	166.31	0	0
TRINITY_DN4709_c0_g1_i1	633	548.867	0	0
TRINITY_DN4706_c0_g1_i1	732	647.867	0	0
TRINITY_DN4715_c0_g1_i1	452	367.906	0	0
TRINITY_DN4722_c0_g1_i1	470	385.906	0	0
TRINITY_DN4775_c0_g1_i1	201	118.914	0	0
TRINITY_DN4791_c0_g1_i1	777	692.867	0	0
TRINITY_DN4746_c0_g1_i1	974	889.867	0	0
TRINITY_DN4703_c0_g1_i1	788	703.867	0	0
TRINITY_DN4760_c0_g1_i1	649	564.867	0	0
TRINITY_DN4749_c0_g1_i1	859	774.867	0	0
TRINITY_DN4773_c0_g1_i1	551	466.867	0	0
TRINITY_DN4718_c0_g1_i1	509	424.867	0	0
TRINITY_DN4751_c0_g1_i1	236	152.563	0	0
TRINITY_DN4726_c0_g1_i1	649	564.867	0	0
TRINITY_DN4727_c0_g1_i1	608	523.867	0	0
TRINITY_DN4724_c0_g1_i1	219	136.14	0	0
TRINITY_DN4778_c1_g1_i1	242	158.439	0	0
TRINITY_DN4766_c0_g1_i1	635	550.867	0	0
TRINITY_DN4776_c0_g1_i1	384	299.942	0	0
TRINITY_DN4764_c0_g1_i1	851	766.867	0	0
TRINITY_DN4762_c0_g1_i1	242	158.439	0	0
TRINITY_DN4721_c0_g1_i1	224	140.932	0	0
TRINITY_DN4758_c0_g1_i1	597	512.867	0	0
TRINITY_DN4785_c0_g1_i1	228	144.832	0	0
TRINITY_DN4796_c0_g1_i1	370	285.971	0	0
TRINITY_DN4781_c0_g1_i1	234	150.67	0	0
TRINITY_DN4788_c0_g1_i1	613	528.867	0	0
TRINITY_DN4759_c0_g1_i1	493	408.867	0	0
TRINITY_DN4743_c0_g1_i1	271	187.118	0	0
TRINITY_DN4789_c0_g1_i1	731	646.867	0	0
TRINITY_DN4707_c0_g1_i1	523	438.867	0	0
TRINITY_DN4748_c0_g1_i1	594	509.867	0	0
TRINITY_DN4761_c0_g1_i1	558	473.867	0	0
TRINITY_DN4794_c0_g1_i1	813	728.867	0	0
TRINITY_DN4799_c0_g1_i1	305	220.994	0	0
TRINITY_DN4772_c0_g1_i1	1349	1264.87	0	0
TRINITY_DN4786_c0_g1_i1	559	474.867	0	0
TRINITY_DN4787_c0_g1_i1	229	145.803	0	0
TRINITY_DN4720_c0_g1_i1	848	763.867	0	0
TRINITY_DN4700_c0_g1_i1	525	440.867	0	0
TRINITY_DN4729_c0_g1_i1	528	443.867	0	0
TRINITY_DN4755_c0_g1_i1	1083	998.867	0	0
TRINITY_DN4780_c0_g1_i1	389	304.942	0	0
TRINITY_DN4734_c0_g1_i1	684	599.867	0	0
TRINITY_DN4765_c0_g1_i1	425	340.942	0	0
TRINITY_DN4714_c0_g1_i1	413	328.942	0	0
TRINITY_DN4768_c0_g1_i1	221	138.085	0	0
TRINITY_DN4730_c0_g1_i1	527	442.867	0	0
TRINITY_DN4798_c0_g1_i1	259	175.226	0	0
TRINITY_DN4782_c0_g1_i1	203	120.793	0	0
TRINITY_DN4769_c0_g1_i1	248	164.327	0	0
TRINITY_DN4713_c0_g1_i1	676	591.867	0	0
TRINITY_DN4723_c0_g1_i1	1238	1153.87	0	0
TRINITY_DN4735_c0_g1_i1	211	128.365	0	0
TRINITY_DN4728_c0_g1_i1	848	763.867	0	0
TRINITY_DN4754_c0_g1_i1	577	492.867	0	0
TRINITY_DN4739_c0_g1_i1	293	209.016	0	0
TRINITY_DN4742_c0_g1_i1	359	274.971	0	0
TRINITY_DN4744_c0_g1_i1	681	596.867	0	0
TRINITY_DN4719_c0_g1_i1	653	568.867	0	0
TRINITY_DN4757_c0_g1_i1	566	481.867	1978	1570.9
TRINITY_DN4779_c0_g1_i1	326	241.971	0	0
TRINITY_DN4777_c0_g1_i1	689	604.867	0	0
TRINITY_DN4770_c0_g1_i1	264	180.173	0	0
TRINITY_DN4701_c0_g1_i1	412	327.942	0	0
TRINITY_DN4716_c0_g1_i1	548	463.867	0	0
TRINITY_DN4705_c0_g1_i1	260	176.226	0	0
TRINITY_DN4745_c0_g1_i1	265	181.173	0	0
TRINITY_DN4711_c0_g1_i1	601	516.867	0	0
TRINITY_DN4704_c0_g1_i1	567	482.867	0	0
TRINITY_DN4737_c0_g1_i1	241	157.439	0	0
TRINITY_DN4733_c0_g1_i1	473	388.906	0	0
TRINITY_DN4790_c0_g1_i1	203	120.793	0	0
TRINITY_DN4793_c0_g1_i1	544	459.867	0	0
TRINITY_DN4736_c0_g1_i1	347	262.971	0	0
TRINITY_DN4732_c0_g1_i1	223	139.96	0	0
TRINITY_DN4756_c0_g1_i1	773	688.867	0	0
TRINITY_DN4738_c0_g1_i1	516	431.867	0	0
TRINITY_DN4708_c0_g1_i1	819	734.867	0	0
TRINITY_DN4797_c0_g1_i1	223	139.96	0	0
TRINITY_DN4752_c0_g1_i1	411	326.942	0	0
TRINITY_DN4784_c0_g1_i1	233	149.67	0	0
TRINITY_DN4702_c0_g1_i1	538	453.867	0	0
TRINITY_DN4712_c0_g1_i1	1035	950.867	0	0
TRINITY_DN4741_c0_g1_i1	553	468.867	0	0
TRINITY_DN4731_c0_g1_i1	324	239.971	0	0
TRINITY_DN4771_c0_g1_i1	975	890.867	0	0
TRINITY_DN4792_c0_g1_i1	475	390.867	0	0
TRINITY_DN4740_c0_g1_i1	387	302.942	0	0
TRINITY_DN4783_c0_g1_i1	239	155.486	0	0
TRINITY_DN4763_c0_g1_i1	1232	1147.87	0	0
TRINITY_DN4717_c0_g1_i1	270	186.136	0	0
TRINITY_DN4710_c0_g1_i1	254	170.243	0	0
TRINITY_DN4774_c0_g1_i1	555	470.867	0	0
TRINITY_DN4753_c0_g1_i1	562	477.867	0	0
TRINITY_DN4767_c0_g1_i1	207	124.557	0	0
TRINITY_DN4750_c0_g1_i1	317	232.971	0	0
TRINITY_DN0_c0_g1_i1	1486	1401.87	0	0
TRINITY_DN59_c0_g1_i2	469	384.906	0	0
TRINITY_DN59_c0_g1_i1	501	416.867	0	0
TRINITY_DN9_c0_g1_i1	926	841.867	0	0
TRINITY_DN47_c0_g1_i4	1364	1279.87	0	0
TRINITY_DN47_c0_g1_i3	1162	1077.87	0	0
TRINITY_DN47_c0_g1_i2	1162	1077.87	0	0
TRINITY_DN65_c0_g2_i1	1723	1638.87	0	0
TRINITY_DN65_c0_g1_i2	1501	1416.87	0	0
TRINITY_DN57_c0_g1_i4	614	529.867	0	0
TRINITY_DN57_c0_g1_i2	691	606.867	0	0
TRINITY_DN57_c0_g1_i1	685	600.867	0	0
TRINITY_DN57_c0_g1_i3	608	523.867	0	0
TRINITY_DN71_c0_g2_i1	1697	1612.87	0	0
TRINITY_DN71_c0_g1_i1	227	143.846	0	0
TRINITY_DN25_c0_g2_i1	635	550.867	0	0
TRINITY_DN25_c0_g2_i2	734	649.867	0	0
TRINITY_DN25_c0_g1_i1	1738	1653.87	0	0
TRINITY_DN25_c0_g1_i2	1757	1672.87	0	0
TRINITY_DN25_c0_g3_i1	1945	1860.87	0	0
TRINITY_DN44_c0_g2_i2	579	494.867	0	0
TRINITY_DN44_c0_g1_i1	601	516.867	0	0
TRINITY_DN16_c0_g1_i3	1405	1320.87	0	0
TRINITY_DN16_c0_g1_i5	1405	1320.87	0	0
TRINITY_DN16_c0_g1_i6	1429	1344.87	0	0
TRINITY_DN16_c0_g1_i2	1554	1469.87	1	0.260358
TRINITY_DN16_c0_g1_i7	1429	1344.87	0	0
TRINITY_DN34_c0_g1_i3	671	586.867	0	0
TRINITY_DN34_c0_g1_i2	682	597.867	0	0
TRINITY_DN34_c0_g1_i4	675	590.867	0	0
TRINITY_DN34_c0_g1_i1	686	601.867	0	0
TRINITY_DN4_c0_g2_i1	2150	2065.87	0	0
TRINITY_DN4_c0_g2_i2	2119	2034.87	0	0
TRINITY_DN4_c1_g1_i1	800	715.867	0	0
TRINITY_DN4_c0_g1_i16	1426	1341.87	0	0
TRINITY_DN4_c0_g1_i3	1028	943.867	1	0.40545
TRINITY_DN4_c0_g1_i6	1400	1315.87	0	0
TRINITY_DN4_c0_g1_i10	1160	1075.87	0	0
TRINITY_DN4_c0_g1_i8	1369	1284.87	0	0
TRINITY_DN4_c0_g1_i4	2316	2231.87	0	0
TRINITY_DN4_c0_g1_i12	1925	1840.87	0	0
TRINITY_DN4_c0_g1_i7	2290	2205.87	0	0
TRINITY_DN14_c0_g1_i3	891	806.867	0	0
TRINITY_DN14_c0_g1_i4	909	824.867	0.194641	0.0903021
TRINITY_DN14_c0_g1_i5	907	822.867	0.805359	0.374549
TRINITY_DN14_c0_g1_i1	889	804.867	0	0
TRINITY_DN32_c0_g1_i2	673	588.867	0	0
TRINITY_DN32_c0_g1_i7	692	607.867	0	0
TRINITY_DN32_c0_g1_i6	664	579.867	0	0
TRINITY_DN32_c0_g1_i5	679	594.867	0	0
TRINITY_DN32_c0_g1_i1	759	674.867	0	0
TRINITY_DN66_c0_g1_i2	965	880.867	0	0
TRINITY_DN66_c0_g1_i1	938	853.867	0	0
TRINITY_DN6_c0_g1_i8	2830	2745.87	0	0
TRINITY_DN6_c0_g1_i2	2814	2729.87	0	0
TRINITY_DN6_c0_g1_i4	2822	2737.87	0	0
TRINITY_DN6_c0_g1_i6	2838	2753.87	0	0
TRINITY_DN89_c0_g1_i2	1210	1125.87	0	0
TRINITY_DN89_c0_g1_i3	1308	1223.87	0	0
TRINITY_DN49_c0_g1_i1	943	858.867	0	0
TRINITY_DN56_c0_g1_i1	851	766.867	0	0
TRINITY_DN56_c0_g2_i1	858	773.867	0	0
TRINITY_DN92_c0_g1_i1	797	712.867	0	0
TRINITY_DN92_c0_g2_i1	1634	1549.87	0	0
TRINITY_DN92_c0_g2_i2	1873	1788.87	1	0.213929
TRINITY_DN92_c0_g2_i3	1598	1513.87	0	0
TRINITY_DN27_c0_g1_i1	935	850.867	0	0
TRINITY_DN7_c0_g2_i1	444	359.942	0	0
TRINITY_DN7_c0_g1_i1	395	310.942	0	0
TRINITY_DN77_c0_g2_i1	1722	1637.87	0	0
TRINITY_DN77_c0_g1_i1	1833	1748.87	0	0
TRINITY_DN58_c0_g1_i1	599	514.867	0	0
TRINITY_DN37_c0_g1_i1	497	412.867	0	0
TRINITY_DN37_c0_g2_i1	487	402.867	0	0
TRINITY_DN11_c0_g1_i9	636	551.867	0	0
TRINITY_DN11_c0_g1_i11	766	681.867	0	0
TRINITY_DN11_c0_g1_i6	610	525.867	0	0
TRINITY_DN11_c0_g1_i3	610	525.867	0	0
TRINITY_DN85_c0_g1_i1	672	587.867	30	19.5295
TRINITY_DN85_c0_g2_i1	533	448.867	0	0
TRINITY_DN41_c0_g2_i1	240	156.486	3596	8794.11
TRINITY_DN41_c0_g1_i3	562	477.867	0	0
TRINITY_DN41_c1_g1_i1	1230	1145.87	0	0
TRINITY_DN30_c0_g1_i6	994	909.867	0	0
TRINITY_DN30_c0_g1_i7	994	909.867	0	0
TRINITY_DN30_c0_g1_i3	790	705.867	0	0
TRINITY_DN30_c0_g1_i2	994	909.867	0	0
TRINITY_DN30_c0_g1_i5	1256	1171.87	0	0
TRINITY_DN30_c0_g1_i8	790	705.867	0	0
TRINITY_DN62_c0_g2_i2	894	809.867	0	0
TRINITY_DN62_c0_g2_i1	925	840.867	0	0
TRINITY_DN62_c0_g1_i1	897	812.867	0	0
TRINITY_DN82_c0_g1_i3	950	865.867	0	0
TRINITY_DN82_c0_g1_i1	972	887.867	0	0
TRINITY_DN82_c0_g1_i4	972	887.867	0	0
TRINITY_DN82_c0_g1_i2	994	909.867	0	0
TRINITY_DN82_c0_g2_i1	947	862.867	0	0
TRINITY_DN88_c1_g1_i1	436	351.942	0	0
TRINITY_DN88_c0_g1_i5	730	645.867	0	0
TRINITY_DN88_c0_g1_i4	700	615.867	0	0
TRINITY_DN88_c0_g2_i1	678	593.867	0	0
TRINITY_DN88_c0_g2_i3	708	623.867	0	0
TRINITY_DN38_c0_g2_i1	874	789.867	0	0
TRINITY_DN38_c0_g1_i1	841	756.867	0	0
TRINITY_DN10_c0_g1_i13	1629	1544.87	0	0
TRINITY_DN10_c0_g1_i3	1632	1547.87	0	0
TRINITY_DN10_c0_g1_i15	312	227.994	0	0
TRINITY_DN10_c0_g1_i7	2482	2397.87	0	0
TRINITY_DN10_c0_g1_i11	1200	1115.87	0	0
TRINITY_DN10_c0_g1_i10	2534	2449.87	7.36156e-06	1.14994e-06
TRINITY_DN10_c0_g1_i17	2536	2451.87	0	0
TRINITY_DN10_c0_g1_i12	2485	2400.87	0	0
TRINITY_DN10_c0_g1_i14	2534	2449.87	0	0
TRINITY_DN10_c0_g1_i2	1632	1547.87	0	0
TRINITY_DN10_c0_g1_i5	2533	2448.87	0	0
TRINITY_DN10_c0_g1_i9	312	227.994	0	0
TRINITY_DN10_c0_g1_i6	2485	2400.87	0.999993	0.159396
TRINITY_DN10_c2_g1_i1	352	267.971	0	0
TRINITY_DN10_c2_g1_i2	249	165.31	0	0
TRINITY_DN10_c2_g1_i3	334	249.971	0	0
TRINITY_DN35_c0_g1_i1	510	425.867	0	0
TRINITY_DN13_c0_g2_i3	233	149.67	0	0
TRINITY_DN13_c0_g2_i1	648	563.867	0.999988	0.678682
TRINITY_DN13_c0_g2_i2	659	574.867	1.23434e-05	8.21705e-06
TRINITY_DN13_c0_g1_i1	595	510.867	0	0
TRINITY_DN48_c0_g1_i9	903	818.867	0	0
TRINITY_DN48_c0_g1_i5	951	866.867	0	0
TRINITY_DN48_c0_g1_i12	917	832.867	0	0
TRINITY_DN48_c0_g1_i4	740	655.867	0	0
TRINITY_DN48_c0_g1_i1	513	428.867	0	0
TRINITY_DN48_c0_g1_i14	980	895.867	0	0
TRINITY_DN48_c0_g1_i2	903	818.867	0	0
TRINITY_DN48_c0_g1_i13	644	559.867	0	0
TRINITY_DN48_c0_g1_i16	615	530.867	0	0
TRINITY_DN48_c0_g1_i15	966	881.867	0	0
TRINITY_DN48_c0_g1_i6	917	832.867	0	0
TRINITY_DN48_c0_g1_i10	888	803.867	0	0
TRINITY_DN17_c0_g2_i1	1011	926.867	0	0
TRINITY_DN17_c0_g1_i1	1007	922.867	0	0
TRINITY_DN68_c0_g1_i1	860	775.867	0	0
TRINITY_DN61_c0_g1_i2	438	353.942	0	0
TRINITY_DN61_c0_g1_i6	440	355.942	0	0
TRINITY_DN61_c0_g1_i5	461	376.906	0	0
TRINITY_DN61_c0_g1_i3	511	426.867	0	0
TRINITY_DN61_c0_g1_i4	459	374.906	0	0
TRINITY_DN42_c0_g1_i1	1017	932.867	0	0
TRINITY_DN42_c0_g1_i4	1085	1000.87	0	0
TRINITY_DN42_c0_g1_i3	972	887.867	0	0
TRINITY_DN42_c0_g2_i9	1146	1061.87	0	0
TRINITY_DN42_c0_g2_i5	1001	916.867	0	0
TRINITY_DN42_c0_g2_i6	1103	1018.87	0	0
TRINITY_DN42_c0_g2_i8	995	910.867	0	0
TRINITY_DN42_c0_g2_i3	1140	1055.87	0	0
TRINITY_DN42_c0_g2_i10	1095	1010.87	0	0
TRINITY_DN20_c0_g1_i2	549	464.867	0	0
TRINITY_DN20_c0_g1_i1	535	450.867	0	0
TRINITY_DN67_c0_g1_i1	1180	1095.87	0	0
TRINITY_DN67_c0_g2_i1	995	910.867	0	0
TRINITY_DN12_c0_g2_i1	700	615.867	0	0
TRINITY_DN12_c0_g1_i1	444	359.942	0	0
TRINITY_DN12_c0_g3_i1	521	436.867	0	0
TRINITY_DN45_c0_g2_i1	2854	2769.87	0	0
TRINITY_DN45_c0_g2_i3	2861	2776.87	0	0
TRINITY_DN45_c0_g1_i1	781	696.867	0	0
TRINITY_DN31_c0_g1_i3	445	360.942	0	0
TRINITY_DN31_c0_g1_i2	465	380.906	0	0
TRINITY_DN31_c0_g1_i5	456	371.906	0	0
TRINITY_DN31_c0_g1_i1	420	335.942	0	0
TRINITY_DN31_c0_g1_i6	424	339.942	0	0
TRINITY_DN21_c0_g1_i15	534	449.867	0	0
TRINITY_DN21_c0_g1_i5	644	559.867	0	0
TRINITY_DN21_c0_g1_i10	534	449.867	0	0
TRINITY_DN21_c0_g1_i14	496	411.867	0	0
TRINITY_DN21_c0_g1_i2	608	523.867	1	0.730512
TRINITY_DN21_c0_g1_i7	661	576.867	0	0
TRINITY_DN21_c0_g1_i3	644	559.867	0	0
TRINITY_DN21_c0_g1_i8	644	559.867	0	0
TRINITY_DN21_c0_g1_i11	560	475.867	0	0
TRINITY_DN21_c0_g1_i6	517	432.867	0	0
TRINITY_DN24_c0_g1_i2	994	909.867	0	0
TRINITY_DN24_c0_g1_i1	991	906.867	0	0
TRINITY_DN29_c0_g2_i1	1155	1070.87	0	0
TRINITY_DN29_c0_g1_i11	1337	1252.87	0.00984299	0.00300656
TRINITY_DN29_c0_g1_i5	1234	1149.87	0	0
TRINITY_DN29_c0_g1_i8	1829	1744.87	772.757	169.484
TRINITY_DN29_c0_g1_i1	1220	1135.87	1.13212	0.381429
TRINITY_DN29_c0_g1_i7	1372	1287.87	142.308	42.2868
TRINITY_DN29_c0_g1_i6	1328	1243.87	0	0
TRINITY_DN29_c0_g1_i2	1235	1150.87	223.793	74.4167
TRINITY_DN29_c0_g3_i1	425	340.942	0	0
TRINITY_DN26_c0_g1_i1	615	530.867	0	0
TRINITY_DN69_c0_g1_i1	1163	1078.87	0	0
TRINITY_DN96_c0_g1_i1	1602	1517.87	0	0
TRINITY_DN96_c0_g1_i3	1622	1537.87	0	0
TRINITY_DN96_c0_g1_i2	1652	1567.87	0	0
TRINITY_DN79_c0_g1_i1	1948	1863.87	0	0
TRINITY_DN64_c0_g1_i8	549	464.867	0	0
TRINITY_DN64_c0_g1_i3	554	469.867	0	0
TRINITY_DN64_c0_g1_i2	544	459.867	0	0
TRINITY_DN64_c0_g1_i5	567	482.867	0	0
TRINITY_DN8_c0_g2_i1	303	218.994	0	0
TRINITY_DN8_c0_g2_i2	657	572.867	0	0
TRINITY_DN8_c0_g1_i1	489	404.867	0	0
TRINITY_DN8_c0_g1_i8	652	567.867	0	0
TRINITY_DN8_c0_g1_i3	652	567.867	0	0
TRINITY_DN8_c0_g1_i4	659	574.867	0	0
TRINITY_DN8_c0_g1_i5	652	567.867	0	0
TRINITY_DN52_c0_g1_i2	494	409.867	0	0
TRINITY_DN52_c0_g1_i1	473	388.906	0	0
TRINITY_DN23_c0_g1_i2	1685	1600.87	0	0
TRINITY_DN23_c0_g1_i1	1639	1554.87	0	0
TRINITY_DN84_c0_g1_i1	1076	991.867	0	0
TRINITY_DN73_c0_g1_i1	1097	1012.87	0	0
TRINITY_DN73_c0_g1_i4	823	738.867	0	0
TRINITY_DN73_c0_g1_i7	2064	1979.87	0	0
TRINITY_DN73_c0_g1_i6	2616	2531.87	0	0
TRINITY_DN73_c0_g1_i3	2554	2469.87	1	0.154944
TRINITY_DN70_c0_g1_i2	516	431.867	0	0
TRINITY_DN70_c0_g1_i3	505	420.867	0	0
TRINITY_DN70_c0_g1_i1	529	444.867	0	0
TRINITY_DN70_c0_g1_i4	518	433.867	0	0
TRINITY_DN86_c0_g2_i1	719	634.867	0	0
TRINITY_DN86_c0_g1_i1	563	478.867	1	0.799159
TRINITY_DN97_c0_g1_i1	241	157.439	0	0
TRINITY_DN46_c0_g2_i1	589	504.867	0	0
TRINITY_DN46_c0_g1_i1	800	715.867	0	0
TRINITY_DN46_c0_g1_i2	786	701.867	0	0
TRINITY_DN28_c0_g1_i15	1391	1306.87	0	0
TRINITY_DN28_c0_g1_i2	1295	1210.87	0	0
TRINITY_DN28_c0_g1_i11	1324	1239.87	0	0
TRINITY_DN28_c0_g1_i17	1362	1277.87	0	0
TRINITY_DN28_c0_g1_i8	1295	1210.87	0	0
TRINITY_DN28_c0_g1_i6	848	763.867	0	0
TRINITY_DN28_c0_g1_i3	848	763.867	0	0
TRINITY_DN28_c0_g1_i12	1208	1123.87	0	0
TRINITY_DN28_c0_g1_i1	891	806.867	0	0
TRINITY_DN28_c0_g1_i4	1295	1210.87	0	0
TRINITY_DN28_c0_g1_i7	1391	1306.87	0	0
TRINITY_DN28_c0_g1_i14	1179	1094.87	0	0
TRINITY_DN28_c0_g1_i9	1324	1239.87	0	0
TRINITY_DN5_c0_g2_i2	942	857.867	0	0
TRINITY_DN5_c0_g1_i8	838	753.867	0	0
TRINITY_DN5_c0_g1_i3	916	831.867	0	0
TRINITY_DN5_c0_g1_i4	806	721.867	0	0
TRINITY_DN5_c0_g1_i9	829	744.867	0	0
TRINITY_DN5_c0_g1_i2	864	779.867	0	0
TRINITY_DN5_c0_g1_i1	719	634.867	0	0
TRINITY_DN5_c0_g1_i7	860	775.867	0	0
TRINITY_DN43_c0_g2_i1	639	554.867	0	0
TRINITY_DN43_c0_g1_i1	619	534.867	0	0
TRINITY_DN2_c0_g1_i1	779	694.867	0	0
TRINITY_DN53_c0_g1_i1	1247	1162.87	0	0
TRINITY_DN63_c0_g1_i4	536	451.867	0	0
TRINITY_DN63_c0_g1_i3	524	439.867	0	0
TRINITY_DN63_c0_g1_i1	528	443.867	0	0
TRINITY_DN63_c0_g1_i2	540	455.867	0	0
TRINITY_DN36_c0_g1_i5	591	506.867	0	0
TRINITY_DN36_c0_g1_i4	231	147.714	0	0
TRINITY_DN36_c0_g1_i2	618	533.867	0	0
TRINITY_DN36_c0_g1_i1	509	424.867	0	0
TRINITY_DN36_c0_g1_i3	501	416.867	0	0
TRINITY_DN80_c0_g1_i2	834	749.867	0	0
TRINITY_DN80_c0_g1_i3	834	749.867	0	0
TRINITY_DN80_c0_g1_i4	830	745.867	0	0
