name	term	lev	seq	value
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	O35904	0.719543251667098
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	Q16512	1.14456865627718
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	Q5JSL3	-0.426573078358299
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	A2AF47	-1.680916669348
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	Q62245	-1.22395622598336
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	Q8BZN6	-5.00632999841562
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	Q07014	0.322503632898239
"B cell homeostasis"	GO:0001782;GO:0002260;GO:0001776;GO:0048872	5	P07948	-1.05828682529853
"positive regulation of response to stimulus"	GO:0048584	2	P08228	-1.93218501255762
"positive regulation of response to stimulus"	GO:0048584	2	Q05655	2.45806441839581
"positive regulation of response to stimulus"	GO:0048584	2	P46734	-0.767707190084253
"positive regulation of response to stimulus"	GO:0048584	2	P45985	1.50170596302884
"positive regulation of response to stimulus"	GO:0048584	2	Q05652	-4.25145520893101
"positive regulation of response to stimulus"	GO:0048584	2	Q8HXP8	-2.42817836751419
"positive regulation of response to stimulus"	GO:0048584	2	Q9VB68	-0.441402979233913
"positive regulation of response to stimulus"	GO:0048584	2	Q9NUQ9	1.28427326759566
"positive regulation of response to stimulus"	GO:0048584	2	Q9VXE5	-0.0362656719551332
"positive regulation of response to stimulus"	GO:0048584	2	Q16644	0.936678971574128
"positive regulation of response to stimulus"	GO:0048584	2	Q9VMU8	-1.76850904679291
"positive regulation of response to stimulus"	GO:0048584	2	P60052	0.898489009111894
"positive regulation of response to stimulus"	GO:0048584	2	P81623	-1.03797180829113
"positive regulation of response to stimulus"	GO:0048584	2	Q13131	1.08967913135111
"positive regulation of response to stimulus"	GO:0048584	2	Q98TA4	1.5503666255334
"positive regulation of response to stimulus"	GO:0048584	2	Q0IIE2	-1.65092688017791
"positive regulation of response to stimulus"	GO:0048584	2	P17742	0.9191063069292
"positive regulation of response to stimulus"	GO:0048584	2	O14733	1.37915741795332
"positive regulation of response to stimulus"	GO:0048584	2	Q00657	-0.835583913839648
"positive regulation of response to stimulus"	GO:0048584	2	Q0ZQK3	1.28427325313824
"positive regulation of response to stimulus"	GO:0048584	2	Q0ZQK6	0.401341850751595
"positive regulation of response to stimulus"	GO:0048584	2	Q15750	-2.00076020198867
"positive regulation of response to stimulus"	GO:0048584	2	Q8WXI8	0.380881917876844
"positive regulation of response to stimulus"	GO:0048584	2	Q8CF89	2.0943481922607
"positive regulation of response to stimulus"	GO:0048584	2	Q8WXG6	0.322503632898239
"positive regulation of response to stimulus"	GO:0048584	2	Q95LI9	-1.33824279506233
"positive regulation of response to stimulus"	GO:0048584	2	Q7Z5P9	3.23798628137213
"positive regulation of response to stimulus"	GO:0048584	2	Q9UHD2	0.0369802857888614
"positive regulation of response to stimulus"	GO:0048584	2	P01031	0.50424691480778
"positive regulation of response to stimulus"	GO:0048584	2	Q61171	-1.88818576457483
"positive regulation of response to stimulus"	GO:0048584	2	Q13177	-1.75886499063106
"positive regulation of response to stimulus"	GO:0048584	2	P35441	-2.34758368024304
"positive regulation of response to stimulus"	GO:0048584	2	Q1HG70	-5.35154302772271
"positive regulation of response to stimulus"	GO:0048584	2	Q9WUN2	-2.03554328051131
"positive regulation of response to stimulus"	GO:0048584	2	Q58A65	0.492680540207279
"positive regulation of response to stimulus"	GO:0048584	2	P00528	0.942702332223956
"positive regulation of response to stimulus"	GO:0048584	2	O70165	-0.158359666963417
"positive regulation of response to stimulus"	GO:0048584	2	P54131	5.49717446419044
"positive regulation of response to stimulus"	GO:0048584	2	Q8C180	-2.74964692777508
"positive regulation of response to stimulus"	GO:0048584	2	Q8MPP3	-1.18766915395687
"positive regulation of response to stimulus"	GO:0048584	2	Q9VZX1	-0.275247354405557
"positive regulation of response to stimulus"	GO:0048584	2	Q8VI36	-1.6610451298178
"positive regulation of response to stimulus"	GO:0048584	2	Q2PFZ3	0.963800573302522
"positive regulation of response to stimulus"	GO:0048584	2	P08575	2.03113163426609
"positive regulation of response to stimulus"	GO:0048584	2	Q9WTS8	-2.78428805093798
"positive regulation of response to stimulus"	GO:0048584	2	P31424	-0.795644157056734
"positive regulation of response to stimulus"	GO:0048584	2	Q921M7	-0.904167431724075
"positive regulation of response to stimulus"	GO:0048584	2	P81182	-4.76565941147079
"positive regulation of response to stimulus"	GO:0048584	2	Q92918	0.656595251492026
"positive regulation of response to stimulus"	GO:0048584	2	P48607	-2.41174826505034
"long-chain fatty acid metabolic process"	GO:0001676	4	Q7JUN3	-0.63444537162302
"long-chain fatty acid metabolic process"	GO:0001676	4	P32198	-2.11528519167315
"long-chain fatty acid metabolic process"	GO:0001676	4	Q9ULC5	1.28427325313824
"long-chain fatty acid metabolic process"	GO:0001676	4	Q9V3S9	-0.835583913839648
"long-chain fatty acid metabolic process"	GO:0001676	4	Q9QUJ7	3.2597233030938
"long-chain fatty acid metabolic process"	GO:0001676	4	O35547	-1.80786352485451
"long-chain fatty acid metabolic process"	GO:0001676	4	Q5R668	-1.01065523480278
"long-chain fatty acid metabolic process"	GO:0001676	4	O95573	4.33804922393168
"cilium movement"	GO:0003341;GO:0007018	2	M0R8U1	-5.46606778598582
"cilium movement"	GO:0003341;GO:0007018	2	Q9QXL8	0.098892722953405
"cilium movement"	GO:0003341;GO:0007018	2	Q9QXL7	-5.11275043707815
"cilium movement"	GO:0003341;GO:0007018	2	Q63170	-0.835583913839648
"cilium movement"	GO:0003341;GO:0007018	2	A7MBH5	-2.76561078578717
"cilium movement"	GO:0003341;GO:0007018	2	P56597	-1.26156910645425
"cilium movement"	GO:0003341;GO:0007018	2	Q6AXZ5	0.968199715341764
"cilium movement"	GO:0003341;GO:0007018	2	Q8TE73	-1.87956291056308
"cilium movement"	GO:0003341;GO:0007018	2	P0CK98	3.2597233030938
"cilium movement"	GO:0003341;GO:0007018	2	Q7M6Z4	-3.49850206890649
"cilium movement"	GO:0003341;GO:0007018	2	Q69ZM6	-1.01292543773513
"morphogenesis of an epithelial sheet"	GO:0002011	2	Q5F425	0.865517851344999
"morphogenesis of an epithelial sheet"	GO:0002011	2	Q792I0	-2.14849188857759
"morphogenesis of an epithelial sheet"	GO:0002011	2	Q8N3R9	0.322503915251029
"morphogenesis of an epithelial sheet"	GO:0002011	2	P11584	0.793660332582799
"morphogenesis of an epithelial sheet"	GO:0002011	2	P19137	1.94249794092161
"regulation of localization"	GO:0051049;GO:0032879	4	Q5REH1	-2.60824726367064
"regulation of localization"	GO:0051049;GO:0032879	4	O08992	0.417633836371614
"regulation of localization"	GO:0051049;GO:0032879	4	Q56P28	-2.22978850489186
"regulation of localization"	GO:0051049;GO:0032879	4	Q6PD24	-1.39942644240852
"regulation of localization"	GO:0051049;GO:0032879	4	Q9JI92	-1.34734414983301
"regulation of localization"	GO:0051049;GO:0032879	4	P68511	-0.280899002371713
"regulation of localization"	GO:0051049;GO:0032879	4	Q5RDR3	0.322503632898239
"regulation of localization"	GO:0051049;GO:0032879	4	Q4R4R4	0.468637114297397
"regulation of localization"	GO:0051049;GO:0032879	4	Q04917	0.321261908056575
"regulation of localization"	GO:0051049;GO:0032879	4	Q9VN45	-0.985922888718884
"regulation of localization"	GO:0051049;GO:0032879	4	Q6ZTN6	-0.867859108672149
