target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	603.069	1	0.0624163
TRINITY_DN4795_c0_g1_i1	316	190.023	0	0
TRINITY_DN4747_c0_g1_i1	250	130.084	0	0
TRINITY_DN4709_c0_g1_i1	633	504.069	0	0
TRINITY_DN4706_c0_g1_i1	732	603.069	0	0
TRINITY_DN4715_c0_g1_i1	452	323.601	0	0
TRINITY_DN4722_c0_g1_i1	470	341.601	0	0
TRINITY_DN4775_c0_g1_i1	201	91.1867	0	0
TRINITY_DN4791_c0_g1_i1	777	648.069	0	0
TRINITY_DN4746_c0_g1_i1	974	845.069	0	0
TRINITY_DN4703_c0_g1_i1	788	659.069	0	0
TRINITY_DN4760_c0_g1_i1	649	520.069	4	0.28951
TRINITY_DN4749_c0_g1_i1	859	730.069	0	0
TRINITY_DN4773_c0_g1_i1	551	422.388	8	0.712924
TRINITY_DN4718_c0_g1_i1	509	380.388	0	0
TRINITY_DN4751_c0_g1_i1	236	118.414	0	0
TRINITY_DN4726_c0_g1_i1	649	520.069	0	0
TRINITY_DN4727_c0_g1_i1	608	479.12	7	0.549945
TRINITY_DN4724_c0_g1_i1	219	104.83	0	0
TRINITY_DN4778_c1_g1_i1	242	123.461	0	0
TRINITY_DN4766_c0_g1_i1	635	506.069	0	0
TRINITY_DN4776_c0_g1_i1	384	256.358	0	0
TRINITY_DN4764_c0_g1_i1	851	722.069	6	0.312779
TRINITY_DN4762_c0_g1_i1	242	123.461	0	0
TRINITY_DN4721_c0_g1_i1	224	108.498	0	0
TRINITY_DN4758_c0_g1_i1	597	468.167	0	0
TRINITY_DN4785_c0_g1_i1	228	111.829	0	0
TRINITY_DN4796_c0_g1_i1	370	242.657	1	0.155122
TRINITY_DN4781_c0_g1_i1	234	116.83	0	0
TRINITY_DN4788_c0_g1_i1	613	484.12	0	0
TRINITY_DN4759_c0_g1_i1	493	364.425	0	0
TRINITY_DN4743_c0_g1_i1	271	148.246	0	0
TRINITY_DN4789_c0_g1_i1	731	602.069	0	0
TRINITY_DN4707_c0_g1_i1	523	394.388	0	0
TRINITY_DN4748_c0_g1_i1	594	465.167	0	0
TRINITY_DN4761_c0_g1_i1	558	429.346	0	0
TRINITY_DN4794_c0_g1_i1	813	684.069	3	0.165077
TRINITY_DN4799_c0_g1_i1	305	179.509	0	0
TRINITY_DN4772_c0_g1_i1	1349	1220.07	0	0
TRINITY_DN4786_c0_g1_i1	559	430.346	0	0
TRINITY_DN4787_c0_g1_i1	229	112.671	0	0
TRINITY_DN4720_c0_g1_i1	848	719.069	2	0.104695
TRINITY_DN4700_c0_g1_i1	525	396.388	0	0
TRINITY_DN4729_c0_g1_i1	528	399.388	0	0
TRINITY_DN4755_c0_g1_i1	1083	954.069	3	0.11836
TRINITY_DN4780_c0_g1_i1	389	261.202	0	0
TRINITY_DN4734_c0_g1_i1	684	555.069	0	0
TRINITY_DN4765_c0_g1_i1	425	296.725	0	0
TRINITY_DN4714_c0_g1_i1	413	284.929	0	0
TRINITY_DN4768_c0_g1_i1	221	106.273	0	0
TRINITY_DN4730_c0_g1_i1	527	398.388	0	0
TRINITY_DN4798_c0_g1_i1	259	137.649	0	0
TRINITY_DN4782_c0_g1_i1	203	92.7739	0	0
TRINITY_DN4769_c0_g1_i1	248	128.41	0	0
TRINITY_DN4713_c0_g1_i1	676	547.069	0	0
TRINITY_DN4723_c0_g1_i1	1238	1109.07	0	0
TRINITY_DN4735_c0_g1_i1	211	98.6365	0	0
TRINITY_DN4728_c0_g1_i1	848	719.069	0	0
TRINITY_DN4754_c0_g1_i1	577	448.258	0	0
TRINITY_DN4739_c0_g1_i1	293	168.319	0	0
TRINITY_DN4742_c0_g1_i1	359	231.704	0	0
TRINITY_DN4744_c0_g1_i1	681	552.069	0	0
TRINITY_DN4719_c0_g1_i1	653	524.069	0	0
TRINITY_DN4757_c0_g1_i1	566	437.346	18863	1623.5
TRINITY_DN4779_c0_g1_i1	326	199.632	0	0
TRINITY_DN4777_c0_g1_i1	689	560.069	2	0.134417
TRINITY_DN4770_c0_g1_i1	264	142.112	0	0
TRINITY_DN4701_c0_g1_i1	412	283.929	0	0
TRINITY_DN4716_c0_g1_i1	548	419.388	0	0
TRINITY_DN4705_c0_g1_i1	260	138.577	0	0
TRINITY_DN4745_c0_g1_i1	265	142.965	0	0
TRINITY_DN4711_c0_g1_i1	601	472.167	0	0
TRINITY_DN4704_c0_g1_i1	567	438.346	0	0
TRINITY_DN4737_c0_g1_i1	241	122.657	0	0
TRINITY_DN4733_c0_g1_i1	473	344.566	0	0
TRINITY_DN4790_c0_g1_i1	203	92.7739	0	0
TRINITY_DN4793_c0_g1_i1	544	415.388	0	0
TRINITY_DN4736_c0_g1_i1	347	219.934	0	0
TRINITY_DN4732_c0_g1_i1	223	107.84	0	0
TRINITY_DN4756_c0_g1_i1	773	644.069	0	0
TRINITY_DN4738_c0_g1_i1	516	387.388	0	0
TRINITY_DN4708_c0_g1_i1	819	690.069	5	0.272736
TRINITY_DN4797_c0_g1_i1	223	107.84	0	0
TRINITY_DN4752_c0_g1_i1	411	282.929	1	0.133042
TRINITY_DN4784_c0_g1_i1	233	116.017	0	0
TRINITY_DN4702_c0_g1_i1	538	409.388	0	0
TRINITY_DN4712_c0_g1_i1	1035	906.069	0	0
TRINITY_DN4741_c0_g1_i1	553	424.388	0	0
TRINITY_DN4731_c0_g1_i1	324	197.692	0	0
TRINITY_DN4771_c0_g1_i1	975	846.069	0	0
TRINITY_DN4792_c0_g1_i1	475	346.532	0	0
TRINITY_DN4740_c0_g1_i1	387	259.307	0	0
TRINITY_DN4783_c0_g1_i1	239	120.929	0	0
TRINITY_DN4763_c0_g1_i1	1232	1103.07	0	0
TRINITY_DN4717_c0_g1_i1	270	147.368	0	0
TRINITY_DN4710_c0_g1_i1	254	133.437	0	0
TRINITY_DN4774_c0_g1_i1	555	426.388	0	0
TRINITY_DN4753_c0_g1_i1	562	433.346	1	0.0868622
TRINITY_DN4767_c0_g1_i1	207	95.6122	0	0
TRINITY_DN4750_c0_g1_i1	317	190.966	0	0
TRINITY_DN0_c0_g1_i1	1486	1357.07	11	0.30511
TRINITY_DN59_c0_g1_i2	469	340.601	1	0.110515
TRINITY_DN59_c0_g1_i1	501	372.388	0	0
TRINITY_DN9_c0_g1_i1	926	797.069	5	0.236123
TRINITY_DN47_c0_g1_i4	1364	1235.07	0	0
TRINITY_DN47_c0_g1_i3	1162	1033.07	0	0
TRINITY_DN47_c0_g1_i2	1162	1033.07	1	0.0364364
TRINITY_DN65_c0_g2_i1	1723	1594.07	10	0.236134
TRINITY_DN65_c0_g1_i2	1501	1372.07	1	0.027434
TRINITY_DN57_c0_g1_i4	614	485.12	0	0
TRINITY_DN57_c0_g1_i2	691	562.069	0.00539108	0.000361037
TRINITY_DN57_c0_g1_i1	685	556.069	1.99461	0.135019
TRINITY_DN57_c0_g1_i3	608	479.12	0	0
TRINITY_DN71_c0_g2_i1	1697	1568.07	0	0
TRINITY_DN71_c0_g1_i1	227	110.962	0	0
TRINITY_DN25_c0_g2_i1	635	506.069	0	0
TRINITY_DN25_c0_g2_i2	734	605.069	3	0.18663
TRINITY_DN25_c0_g1_i1	1738	1609.07	0	0
TRINITY_DN25_c0_g1_i2	1757	1628.07	0	0
TRINITY_DN25_c0_g3_i1	1945	1816.07	1	0.0207268
TRINITY_DN44_c0_g2_i2	579	450.213	2	0.167216
TRINITY_DN44_c0_g1_i1	601	472.167	0	0
TRINITY_DN16_c0_g1_i3	1405	1276.07	0	0
TRINITY_DN16_c0_g1_i5	1405	1276.07	1.20673	0.0355961
TRINITY_DN16_c0_g1_i6	1429	1300.07	0	0
TRINITY_DN16_c0_g1_i2	1554	1425.07	50.7932	1.34164
TRINITY_DN16_c0_g1_i7	1429	1300.07	4.19552e-05	1.21474e-06
TRINITY_DN34_c0_g1_i3	671	542.069	2.99995	0.208317
TRINITY_DN34_c0_g1_i2	682	553.069	4.675e-05	3.18176e-06
TRINITY_DN34_c0_g1_i4	675	546.069	0	0
TRINITY_DN34_c0_g1_i1	686	557.069	0	0
TRINITY_DN4_c0_g2_i1	2150	2021.07	0.00180007	3.35254e-05
TRINITY_DN4_c0_g2_i2	2119	1990.07	8.9982	0.170197
TRINITY_DN4_c1_g1_i1	800	671.069	0	0
TRINITY_DN4_c0_g1_i16	1426	1297.07	9.76063	0.283257
TRINITY_DN4_c0_g1_i3	1028	899.069	1347.4	56.4117
TRINITY_DN4_c0_g1_i6	1400	1271.07	0	0
TRINITY_DN4_c0_g1_i10	1160	1031.07	10	0.365071
TRINITY_DN4_c0_g1_i8	1369	1240.07	0	0
TRINITY_DN4_c0_g1_i4	2316	2187.07	0	0
TRINITY_DN4_c0_g1_i12	1925	1796.07	0	0
TRINITY_DN4_c0_g1_i7	2290	2161.07	18.8366	0.328094
TRINITY_DN14_c0_g1_i3	891	762.069	16	0.790298
TRINITY_DN14_c0_g1_i4	909	780.069	0	0
TRINITY_DN14_c0_g1_i5	907	778.069	0	0
TRINITY_DN14_c0_g1_i1	889	760.069	0	0
TRINITY_DN32_c0_g1_i2	673	544.069	0	0
TRINITY_DN32_c0_g1_i7	692	563.069	0	0
TRINITY_DN32_c0_g1_i6	664	535.069	4.38432	0.30843
TRINITY_DN32_c0_g1_i5	679	550.069	10.6157	0.726433
TRINITY_DN32_c0_g1_i1	759	630.069	0	0
TRINITY_DN66_c0_g1_i2	965	836.069	3	0.135065
TRINITY_DN66_c0_g1_i1	938	809.069	0	0
TRINITY_DN6_c0_g1_i8	2830	2701.07	0	0
TRINITY_DN6_c0_g1_i2	2814	2685.07	0.83743	0.0117397
TRINITY_DN6_c0_g1_i4	2822	2693.07	0.16257	0.00227226
TRINITY_DN6_c0_g1_i6	2838	2709.07	0	0
TRINITY_DN89_c0_g1_i2	1210	1081.07	0	0
TRINITY_DN89_c0_g1_i3	1308	1179.07	0	0
TRINITY_DN49_c0_g1_i1	943	814.069	17	0.786055
TRINITY_DN56_c0_g1_i1	851	722.069	2	0.10426
TRINITY_DN56_c0_g2_i1	858	729.069	0	0
TRINITY_DN92_c0_g1_i1	797	668.069	0	0
TRINITY_DN92_c0_g2_i1	1634	1505.07	0	0
