target_id	length	eff_length	est_counts	tpm
TRINITY_DN4725_c0_g1_i1	732	562.412	0	0
TRINITY_DN4795_c0_g1_i1	316	162.29	0	0
TRINITY_DN4747_c0_g1_i1	250	108.416	0	0
TRINITY_DN4709_c0_g1_i1	633	463.459	0	0
TRINITY_DN4706_c0_g1_i1	732	562.412	0	0
TRINITY_DN4715_c0_g1_i1	452	285.681	0	0
TRINITY_DN4722_c0_g1_i1	470	303.029	0	0
TRINITY_DN4775_c0_g1_i1	201	71.3706	0	0
TRINITY_DN4791_c0_g1_i1	777	607.412	0	0
TRINITY_DN4746_c0_g1_i1	974	804.412	0	0
TRINITY_DN4703_c0_g1_i1	788	618.412	0	0
TRINITY_DN4760_c0_g1_i1	649	479.412	0	0
TRINITY_DN4749_c0_g1_i1	859	689.412	0	0
TRINITY_DN4773_c0_g1_i1	551	382.161	0	0
TRINITY_DN4718_c0_g1_i1	509	340.767	0	0
TRINITY_DN4751_c0_g1_i1	236	97.2226	0	0
TRINITY_DN4726_c0_g1_i1	649	479.412	0	0
TRINITY_DN4727_c0_g1_i1	608	438.548	0	0
TRINITY_DN4724_c0_g1_i1	219	84.5748	0	0
TRINITY_DN4778_c1_g1_i1	242	102.052	0	0
TRINITY_DN4766_c0_g1_i1	635	465.459	0	0
TRINITY_DN4776_c0_g1_i1	384	222.222	0	0
TRINITY_DN4764_c0_g1_i1	851	681.412	0	0
TRINITY_DN4762_c0_g1_i1	242	102.052	0	0
TRINITY_DN4721_c0_g1_i1	224	87.9333	0	0
TRINITY_DN4758_c0_g1_i1	597	427.721	0	0
TRINITY_DN4785_c0_g1_i1	228	91.1812	0	0
TRINITY_DN4796_c0_g1_i1	370	209.623	0	0
TRINITY_DN4781_c0_g1_i1	234	95.6881	0	0
TRINITY_DN4788_c0_g1_i1	613	443.548	0	0
TRINITY_DN4759_c0_g1_i1	493	325.301	0	0
TRINITY_DN4743_c0_g1_i1	271	124.935	0	0
TRINITY_DN4789_c0_g1_i1	731	561.412	0	0
TRINITY_DN4707_c0_g1_i1	523	354.419	0	0
TRINITY_DN4748_c0_g1_i1	594	424.721	0	0
TRINITY_DN4761_c0_g1_i1	558	389.006	0	0
TRINITY_DN4794_c0_g1_i1	813	643.412	0	0
TRINITY_DN4799_c0_g1_i1	305	152.801	0	0
TRINITY_DN4772_c0_g1_i1	1349	1179.41	0	0
TRINITY_DN4786_c0_g1_i1	559	390.006	0	0
TRINITY_DN4787_c0_g1_i1	229	91.9676	0	0
TRINITY_DN4720_c0_g1_i1	848	678.412	0	0
TRINITY_DN4700_c0_g1_i1	525	356.419	0	0
TRINITY_DN4729_c0_g1_i1	528	359.383	0	0
TRINITY_DN4755_c0_g1_i1	1083	913.412	0	0
TRINITY_DN4780_c0_g1_i1	389	226.762	0	0
TRINITY_DN4734_c0_g1_i1	684	514.412	0	0
TRINITY_DN4765_c0_g1_i1	425	260.382	0	0
TRINITY_DN4714_c0_g1_i1	413	249.076	0	0
TRINITY_DN4768_c0_g1_i1	221	85.9422	0	0
TRINITY_DN4730_c0_g1_i1	527	358.383	0	0
TRINITY_DN4798_c0_g1_i1	259	115.322	0	0
TRINITY_DN4782_c0_g1_i1	203	72.7721	0	0
TRINITY_DN4769_c0_g1_i1	248	106.745	0	0
TRINITY_DN4713_c0_g1_i1	676	506.412	0	0
TRINITY_DN4723_c0_g1_i1	1238	1068.41	0	0
TRINITY_DN4735_c0_g1_i1	211	78.5163	0	0
TRINITY_DN4728_c0_g1_i1	848	678.412	0	0
TRINITY_DN4754_c0_g1_i1	577	407.847	0	0
TRINITY_DN4739_c0_g1_i1	293	143.139	0	0
TRINITY_DN4742_c0_g1_i1	359	199.681	0	0
TRINITY_DN4744_c0_g1_i1	681	511.412	0	0
TRINITY_DN4719_c0_g1_i1	653	483.412	0	0
TRINITY_DN4757_c0_g1_i1	566	396.967	33773	5225.06
TRINITY_DN4779_c0_g1_i1	326	171.019	0	0
TRINITY_DN4777_c0_g1_i1	689	519.412	0	0
TRINITY_DN4770_c0_g1_i1	264	119.302	0	0
TRINITY_DN4701_c0_g1_i1	412	248.202	0	0
TRINITY_DN4716_c0_g1_i1	548	379.199	0	0
TRINITY_DN4705_c0_g1_i1	260	116.083	0	0
TRINITY_DN4745_c0_g1_i1	265	120.057	0	0
TRINITY_DN4711_c0_g1_i1	601	431.678	0	0
TRINITY_DN4704_c0_g1_i1	567	397.967	0	0
TRINITY_DN4737_c0_g1_i1	241	101.258	0	0
TRINITY_DN4733_c0_g1_i1	473	305.998	0	0
TRINITY_DN4790_c0_g1_i1	203	72.7721	0	0
TRINITY_DN4793_c0_g1_i1	544	375.199	0	0
TRINITY_DN4736_c0_g1_i1	347	189.07	0	0
TRINITY_DN4732_c0_g1_i1	223	87.3034	0	0
TRINITY_DN4756_c0_g1_i1	773	603.412	0	0
TRINITY_DN4738_c0_g1_i1	516	347.56	0	0
TRINITY_DN4708_c0_g1_i1	819	649.412	0	0
TRINITY_DN4797_c0_g1_i1	223	87.3034	0	0
TRINITY_DN4752_c0_g1_i1	411	247.228	0	0
TRINITY_DN4784_c0_g1_i1	233	94.9306	0	0
TRINITY_DN4702_c0_g1_i1	538	369.236	0	0
TRINITY_DN4712_c0_g1_i1	1035	865.412	0	0
TRINITY_DN4741_c0_g1_i1	553	384.161	0	0
TRINITY_DN4731_c0_g1_i1	324	169.218	0	0
TRINITY_DN4771_c0_g1_i1	975	805.412	0	0
TRINITY_DN4792_c0_g1_i1	475	307.936	0	0
TRINITY_DN4740_c0_g1_i1	387	224.947	0	0
TRINITY_DN4783_c0_g1_i1	239	99.6909	0	0
TRINITY_DN4763_c0_g1_i1	1232	1062.41	0	0
TRINITY_DN4717_c0_g1_i1	270	124.09	0	0
TRINITY_DN4710_c0_g1_i1	254	111.505	0	0
TRINITY_DN4774_c0_g1_i1	555	386.084	0	0
TRINITY_DN4753_c0_g1_i1	562	392.967	0	0
TRINITY_DN4767_c0_g1_i1	207	75.7021	0	0
TRINITY_DN4750_c0_g1_i1	317	163.012	0	0
TRINITY_DN0_c0_g1_i1	1486	1316.41	0	0
TRINITY_DN59_c0_g1_i2	469	302.12	0	0
TRINITY_DN59_c0_g1_i1	501	333.103	0	0
TRINITY_DN9_c0_g1_i1	926	756.412	0	0
TRINITY_DN47_c0_g1_i4	1364	1194.41	0	0
TRINITY_DN47_c0_g1_i3	1162	992.412	0	0
TRINITY_DN47_c0_g1_i2	1162	992.412	0	0
TRINITY_DN65_c0_g2_i1	1723	1553.41	0	0
TRINITY_DN65_c0_g1_i2	1501	1331.41	0	0
TRINITY_DN57_c0_g1_i4	614	444.548	0	0
TRINITY_DN57_c0_g1_i2	691	521.412	0	0
TRINITY_DN57_c0_g1_i1	685	515.412	0	0
TRINITY_DN57_c0_g1_i3	608	438.548	0	0
TRINITY_DN71_c0_g2_i1	1697	1527.41	0	0
TRINITY_DN71_c0_g1_i1	227	90.3936	0	0
TRINITY_DN25_c0_g2_i1	635	465.459	0	0
TRINITY_DN25_c0_g2_i2	734	564.412	0	0
TRINITY_DN25_c0_g1_i1	1738	1568.41	0	0
TRINITY_DN25_c0_g1_i2	1757	1587.41	0	0
TRINITY_DN25_c0_g3_i1	1945	1775.41	0	0
TRINITY_DN44_c0_g2_i2	579	409.847	0	0
TRINITY_DN44_c0_g1_i1	601	431.678	0	0
TRINITY_DN16_c0_g1_i3	1405	1235.41	0	0
TRINITY_DN16_c0_g1_i5	1405	1235.41	0	0
TRINITY_DN16_c0_g1_i6	1429	1259.41	0	0
TRINITY_DN16_c0_g1_i2	1554	1384.41	0	0
TRINITY_DN16_c0_g1_i7	1429	1259.41	0	0
TRINITY_DN34_c0_g1_i3	671	501.412	0	0
TRINITY_DN34_c0_g1_i2	682	512.412	0	0
TRINITY_DN34_c0_g1_i4	675	505.412	0	0
TRINITY_DN34_c0_g1_i1	686	516.412	0	0
TRINITY_DN4_c0_g2_i1	2150	1980.41	0	0
TRINITY_DN4_c0_g2_i2	2119	1949.41	0	0
TRINITY_DN4_c1_g1_i1	800	630.412	0	0
TRINITY_DN4_c0_g1_i16	1426	1256.41	0	0
TRINITY_DN4_c0_g1_i3	1028	858.412	451	32.2668
TRINITY_DN4_c0_g1_i6	1400	1230.41	0	0
TRINITY_DN4_c0_g1_i10	1160	990.412	0	0
TRINITY_DN4_c0_g1_i8	1369	1199.41	0	0
TRINITY_DN4_c0_g1_i4	2316	2146.41	0	0
TRINITY_DN4_c0_g1_i12	1925	1755.41	0	0
TRINITY_DN4_c0_g1_i7	2290	2120.41	0	0
TRINITY_DN14_c0_g1_i3	891	721.412	0	0
TRINITY_DN14_c0_g1_i4	909	739.412	0	0
TRINITY_DN14_c0_g1_i5	907	737.412	0	0
TRINITY_DN14_c0_g1_i1	889	719.412	0	0
TRINITY_DN32_c0_g1_i2	673	503.412	0	0
TRINITY_DN32_c0_g1_i7	692	522.412	0	0
TRINITY_DN32_c0_g1_i6	664	494.412	0	0
TRINITY_DN32_c0_g1_i5	679	509.412	0	0
TRINITY_DN32_c0_g1_i1	759	589.412	0	0
TRINITY_DN66_c0_g1_i2	965	795.412	0	0
TRINITY_DN66_c0_g1_i1	938	768.412	0	0
TRINITY_DN6_c0_g1_i8	2830	2660.41	0	0
TRINITY_DN6_c0_g1_i2	2814	2644.41	0	0
TRINITY_DN6_c0_g1_i4	2822	2652.41	0	0
TRINITY_DN6_c0_g1_i6	2838	2668.41	0	0
TRINITY_DN89_c0_g1_i2	1210	1040.41	0	0
TRINITY_DN89_c0_g1_i3	1308	1138.41	0	0
TRINITY_DN49_c0_g1_i1	943	773.412	0	0
TRINITY_DN56_c0_g1_i1	851	681.412	0	0
TRINITY_DN56_c0_g2_i1	858	688.412	0	0
TRINITY_DN92_c0_g1_i1	797	627.412	0	0
TRINITY_DN92_c0_g2_i1	1634	1464.41	0	0
TRINITY_DN92_c0_g2_i2	1873	1703.41	0	0
TRINITY_DN92_c0_g2_i3	1598	1428.41	0	0
TRINITY_DN27_c0_g1_i1	935	765.412	0	0
TRINITY_DN7_c0_g2_i1	444	278.163	0	0
TRINITY_DN7_c0_g1_i1	395	232.082	0	0
TRINITY_DN77_c0_g2_i1	1722	1552.41	0	0
TRINITY_DN77_c0_g1_i1	1833	1663.41	0	0
TRINITY_DN58_c0_g1_i1	599	429.678	0	0
TRINITY_DN37_c0_g1_i1	497	329.203	0	0
TRINITY_DN37_c0_g2_i1	487	319.495	0	0
TRINITY_DN11_c0_g1_i9	636	466.459	0	0
TRINITY_DN11_c0_g1_i11	766	596.412	0	0
TRINITY_DN11_c0_g1_i6	610	440.548	0	0
TRINITY_DN11_c0_g1_i3	610	440.548	0	0
TRINITY_DN85_c0_g1_i1	672	502.412	0	0
TRINITY_DN85_c0_g2_i1	533	364.347	0	0
TRINITY_DN41_c0_g2_i1	240	100.487	292	178.463
TRINITY_DN41_c0_g1_i3	562	392.967	0	0
TRINITY_DN41_c1_g1_i1	1230	1060.41	0	0
TRINITY_DN30_c0_g1_i6	994	824.412	0	0
TRINITY_DN30_c0_g1_i7	994	824.412	0	0
TRINITY_DN30_c0_g1_i3	790	620.412	0	0
TRINITY_DN30_c0_g1_i2	994	824.412	0	0
TRINITY_DN30_c0_g1_i5	1256	1086.41	0	0
TRINITY_DN30_c0_g1_i8	790	620.412	0	0
