name	term	lev	seq	value
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	Q9ULC3	0.226447276755769
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	P22543	0.510927756566464
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	Q8RUS5	0.165703630568893
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	P54676	0.218127835807013
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	Q0KL01	0.107811724820687
"vacuole organization"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	6	P36017	0.468799031066089
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	Q5ZK92	0.647254299463086
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	Q8MY12	0.237589541345963
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	G5E8K5	0.985903833881984
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	Q55AX0	0.0693653708519908
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	P90648	0.272422787344087
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	P40818	0.158885459818493
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	A8WVU9	0.0893868722351532
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	P25323	0.15827794540065
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	P27133	0.366770933632129
"cytoskeleton-dependent cytokinesis"	GO:0000281;GO:0061640	4	P25870	0.156524663046439
"maturation of LSU-rRNA"	GO:0000470	6	A0JMQ0	0.626705228544796
"maturation of LSU-rRNA"	GO:0000470	6	Q09916	0.232510481600722
"maturation of LSU-rRNA"	GO:0000470	6	A7SWH1	0.136318528698156
"maturation of LSU-rRNA"	GO:0000470	6	P49692	0.193457618772677
"maturation of LSU-rRNA"	GO:0000470	6	B7F845	0.663965958334738
"maturation of LSU-rRNA"	GO:0000470	6	Q9LYK7	0.53206655146679
"maturation of LSU-rRNA"	GO:0000470	6	O94268	0.573330657311841
"maturation of LSU-rRNA"	GO:0000470	6	A8IR43	0.510927756566464
"maturation of LSU-rRNA"	GO:0000470	6	O74978	0.22845943973458
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q99020	0.370295377254929
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q9ZR37	0.440507784420235
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q6DGG0	0.848163144528543
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	P35251	0.224238263663192
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q08752	0.772544954243606
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q54BK0	0.468799031066089
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q13423	0.440507784420235
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	O13997	0.339615528606106
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q9NX58	0.527192627866846
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q6ZQ08	0.569755717312225
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q1JQE0	0.0952018577538788
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q13614	0.158885459818493
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q6DE08	0.569755717312225
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q27497	0.468799031066089
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q54MH0	0.663965958334738
"negative regulation of cellular process"	GO:0031324;GO:0048523;GO:0051172	2	Q02099	0.663965958334738
