name	term	lev	seq	value
"RNA methylation"	GO:0000453;GO:0000451;GO:0031167;GO:0001510;GO:0043414;GO:0032259	4	Q5ZKM1	-3.86400174741831
"RNA methylation"	GO:0000453;GO:0000451;GO:0031167;GO:0001510;GO:0043414;GO:0032259	4	Q5RJT2	-3.55720173545093
"RNA methylation"	GO:0000453;GO:0000451;GO:0031167;GO:0001510;GO:0043414;GO:0032259	4	Q54NX0	-5.44678504126775
"RNA methylation"	GO:0000453;GO:0000451;GO:0031167;GO:0001510;GO:0043414;GO:0032259	4	Q38AH0	-0.98210183797026
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	Q9WVF7	-1.74040301772689
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	P15170	-1.67998698464173
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	P49736	-2.6195634756191
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	Q9QZ67	-3.09599530706794
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	Q07864	-2.6195634756191
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	P27694	-1.74040301772689
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	Q9UPV0	-2.6195634756191
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	A8XA58	-5.54915194967446
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	O00743	-0.712779810158226
"mitotic cell cycle phase transition"	GO:0044772;GO:0044770	4	Q8VE37	-6.63630327501379
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	A7RWP6	-2.56311322874102
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	A7RM20	-8.92193182681599
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	O04202	-6.14324262083912
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	P56820	-0.700272786684343
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	Q9XHR2	-0.688982852971498
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	Q6DRC4	-5.01987180099246
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	A7SDW5	-2.3328366783075
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	Q09722	-3.59354926206319
"formation of cytoplasmic translation initiation complex"	GO:0001732	2	Q9C5Z1	-2.55174550083495
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	A0JMQ0	-1.82741879416161
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	Q09916	-3.94120832881377
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	A7SWH1	-5.54915194967446
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	Q6BTA4	-8.07210687569401
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	Q9LYK7	-2.16411295456266
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	A8IR43	-2.6195634756191
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000463	3	O74978	-4.77469888658673
"cellular macromolecule biosynthetic process"	GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518;GO:0043604;GO:1901566;GO:0043603;GO:0044271	5	Q9M9W1	1.0832101709187
