name	term	lev	seq	value
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	Q99020	0.636467228251839
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	Q08752	2.73707090682873
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	P35251	-0.325317788341059
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	Q6ZQ08	0.155575887686429
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	O94400	3.65988920607641
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	Q1JQE0	0.155575887686429
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	Q6DGG0	1.15771755274672
"regulation of transcription, DNA-templated"	GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0051253;GO:0009890;GO:0031324;GO:0009889;GO:0045934;GO:0048523;GO:0051172	5	P34117	-4.55145725648753
"anatomical structure development"	GO:0048856	2	Q5XGI5	1.92296806711732
"anatomical structure development"	GO:0048856	2	Q96EP5	2.73707090682873
"anatomical structure development"	GO:0048856	2	Q7ZVC2	-2.41640689753999
"anatomical structure development"	GO:0048856	2	O35130	1.15771755274672
"anatomical structure development"	GO:0048856	2	Q95JX4	3.46230667176149
"anatomical structure development"	GO:0048856	2	O35643	4.23810308613641
"anatomical structure development"	GO:0048856	2	Q92890	-1.82182979100117
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q99020	0.636467228251839
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	O48713	-4.13710806961215
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q08752	2.73707090682873
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q9SEE9	-2.94689736856959
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q9VYS3	-0.228333858513537
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	P35251	-0.325317788341059
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q54I89	1.15771755274672
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	P34117	-4.55145725648753
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q6ZQ08	0.155575887686429
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q5JKF2	2.80033644059537
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q59LU0	-1.83530784635622
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	Q7SBC6	0.67682716113645
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	P30771	2.73707090682873
"regulation of macromolecule metabolic process"	GO:0010468;GO:0060255;GO:0019222	3	O94400	3.65988920607641
