"id113_TPM"	"id222_TPM"	"id425_TPM"
"TRINITY_DN21444_c0_g2_i1"	4.676	413.833	136.287
"TRINITY_DN21494_c1_g1_i2"	4.69339	5.09338	0.940228
"TRINITY_DN21504_c1_g1_i1"	1.65665	3.36674	1.66635
"TRINITY_DN5653_c0_g4_i1"	2.87616	3.86765	0
"TRINITY_DN5661_c0_g1_i4"	0	13.1536	3.64124
"TRINITY_DN5661_c0_g1_i5"	0	7.58715	2.71744
"TRINITY_DN5661_c0_g1_i6"	0	3.88804	1.21355
"TRINITY_DN5661_c0_g4_i3"	0.00249554	36.3253	12.4016
"TRINITY_DN5660_c1_g1_i1"	0	4.22551	1.19713
"TRINITY_DN5671_c0_g1_i1"	0.97581	7.34673	3.03613
"TRINITY_DN5616_c0_g1_i5"	0.188887	4.60006	1.2179
"TRINITY_DN5616_c0_g1_i7"	0.188887	4.60006	1.2179
"TRINITY_DN37897_c0_g1_i1"	1.95217	5.15215	2.2745
"TRINITY_DN12423_c0_g2_i1"	10.6064	20.6859	10.7924
"TRINITY_DN12415_c0_g1_i13"	5.15213	12.6895	5.11389
"TRINITY_DN12416_c0_g1_i1"	8.57264	8.50648	3.16566
"TRINITY_DN12405_c0_g2_i3"	0	5.51447	2.73918
"TRINITY_DN4703_c0_g1_i1"	0	15.9489	1.92886
"TRINITY_DN4718_c0_g1_i1"	3.69488	12.2413	4.46035
"TRINITY_DN4714_c0_g1_i17"	0	20.3918	3.20821
"TRINITY_DN4714_c0_g1_i4"	3.7568	13.4683	0
"TRINITY_DN4730_c0_g1_i7"	0	5.50054	3.04945
"TRINITY_DN4730_c0_g1_i8"	0	4.83726	1.20274
"TRINITY_DN4730_c0_g2_i1"	0	9.77252	3.59692
"TRINITY_DN4711_c2_g1_i1"	3.09812	2.95754	0
"TRINITY_DN4711_c2_g1_i2"	1.54342	5.25928	2.17644
"TRINITY_DN4704_c4_g1_i2"	2.29392	2.99979	1.83068
"TRINITY_DN4736_c1_g1_i2"	0.683013	4.68697	1.84962
"TRINITY_DN4702_c0_g1_i6"	8.66364	18.7908	12.1453
"TRINITY_DN4712_c0_g1_i2"	16.5477	22.0688	17.4319
"TRINITY_DN4741_c2_g2_i1"	3.10261	5.36892	0
"TRINITY_DN4783_c0_g1_i13"	1.19973	9.61544	1.30305
"TRINITY_DN4763_c0_g1_i1"	1.37753	4.68719	1.57235
"TRINITY_DN28945_c0_g1_i1"	0	6.7054	3.37278
"TRINITY_DN28933_c0_g1_i1"	2.46101	3.3043	0
"TRINITY_DN19786_c0_g2_i1"	4.44334	62.089	10.9426
"TRINITY_DN19747_c0_g1_i4"	4.49621	4.36258	1.03817
"TRINITY_DN19747_c0_g1_i7"	2.65029	6.52754	1.27864
"TRINITY_DN0_c0_g1_i28"	2.04783	3.61173	1.18803
"TRINITY_DN0_c2_g1_i16"	8.32907	12.6423	5.98413
"TRINITY_DN0_c2_g1_i17"	0	3.93625	1.13429
"TRINITY_DN0_c2_g1_i18"	6.00889	7.5108	1.96549
"TRINITY_DN0_c2_g1_i24"	13.2978	18.9527	7.6558
"TRINITY_DN0_c2_g1_i31"	2.78349	4.74221	2.83764
"TRINITY_DN0_c2_g1_i33"	14.8024	30.828	17.7199
"TRINITY_DN0_c2_g1_i40"	2.47218	10.7724	3.92391
"TRINITY_DN0_c2_g1_i6"	0.602652	3.98078	0.687154
"TRINITY_DN0_c2_g1_i7"	2.60549	8.85601	1.06021
"TRINITY_DN0_c2_g1_i9"	47.3333	96.8826	69.1787
"TRINITY_DN0_c5_g3_i1"	3.68734	5.47177	0.558661
"TRINITY_DN0_c13_g1_i4"	6.35866	10.5696	1.64004
"TRINITY_DN0_c2_g2_i1"	1.14578	11.9125	2.87599
"TRINITY_DN0_c60_g3_i1"	9.94534	63.8438	29.8718
"TRINITY_DN0_c5_g1_i15"	0.251721	3.67652	1.72823
"TRINITY_DN0_c36_g2_i1"	0.377028	26.7303	11.437
"TRINITY_DN0_c1_g1_i16"	1.84952	9.06187	5.45268
"TRINITY_DN0_c1_g1_i18"	6.51364	9.27324	3.5089
"TRINITY_DN0_c23_g1_i1"	7.10443	21.8387	8.55179
"TRINITY_DN0_c19_g2_i1"	21.6088	22.7544	7.48521
"TRINITY_DN0_c378_g1_i1"	1.37262	40.9824	9.94538
"TRINITY_DN59_c0_g1_i4"	3.72215	3.40575	0
"TRINITY_DN25_c0_g1_i2"	28.256	35.845	25.8024
"TRINITY_DN4_c7_g3_i1"	2.92238	3.94309	3.1213
"TRINITY_DN4_c7_g2_i2"	1.14578	3.49625	1.02461
"TRINITY_DN4_c0_g1_i10"	0	4.06638	1.13841
"TRINITY_DN4_c0_g1_i17"	0	5.17793	0.54512
"TRINITY_DN4_c0_g1_i7"	6.53598	12.0267	5.62918
"TRINITY_DN37_c0_g1_i2"	2.77152	2.64172	0
"TRINITY_DN11_c3_g1_i12"	2.10704	3.59257	1.53594
"TRINITY_DN11_c6_g1_i1"	0	4.70703	2.54644
"TRINITY_DN11_c0_g2_i4"	0	13.2103	3.38737
"TRINITY_DN41_c0_g1_i5"	2.70801	2.88358	0.200833
"TRINITY_DN31_c0_g1_i1"	1.91032	3.02338	1.37729
"TRINITY_DN70_c1_g1_i16"	0.756687	5.96344	3.08442
"TRINITY_DN70_c1_g1_i17"	1.16704	10.5569	5.58891
"TRINITY_DN70_c1_g1_i18"	0	8.38782	2.30884
"TRINITY_DN70_c1_g1_i25"	1.77569	8.6122	1.79292
"TRINITY_DN5_c82_g1_i1"	9.34374	14.179	8.41801
"TRINITY_DN5_c4_g1_i5"	5.51349	5.74181	0.764069
"TRINITY_DN5_c5_g1_i3"	36.9741	35.5304	9.96003
"TRINITY_DN2_c16_g1_i1"	7.37354	29.2731	19.3456
"TRINITY_DN2_c2_g1_i17"	37.8398	80.9485	33.5688
"TRINITY_DN2_c16_g2_i1"	0.619224	2.81854	1.73709
"TRINITY_DN2_c16_g2_i2"	0.619224	2.81854	1.73709
"TRINITY_DN2_c0_g3_i1"	11.7734	14.0387	8.99517
"TRINITY_DN2_c11_g1_i4"	2.67117	4.27644	0.601258
"TRINITY_DN2_c16_g6_i1"	0	7.14238	2.75162
"TRINITY_DN63_c0_g2_i1"	0	9.91036	4.93829
"TRINITY_DN63_c0_g1_i10"	4.32565e-09	7.54949	4.02444
